param,theta,moment,data,model,diff
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.011364092801919955,0.0032337616540004076
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.023228811252614015,0.0019865374637876576
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.0357222400208078,-0.021082307836327217
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.018471533537589034,-0.0032978854800502395
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.045139391573850975,-0.02812916128650282
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.056665388166673325,-0.02753387279222768
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.03371885728828422,-0.014834275575584498
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.03472808599346236,-0.02044874624156877
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.043862661308703275,-0.03157645693724657
rho_zeta,0.7,std(L_9),0.018620746655727674,0.04330036305939096,-0.024679616403663285
sigma_zeta,0.03,std(L_10),0.01647871562808028,0.054758211466730246,-0.038279495838649966
etastar,1.0,std(L_11),0.009246236232916035,0.03170676434620394,-0.022460528113287904
kappaw,100.0,std(L_12),0.02783827138656764,0.0067717588899379325,0.02106651249662971
lambda_A (TFP scale),1.0,std(GDP),0.0148127156930972,0.021484280925071774,-0.006671565231974574
lambda_om (demand scale),1.0,std(pi),0.0135107253544962,0.008359111331611083,0.005151614022885116
,NaN,"corr(GDP,pi)",-0.3590224746741133,-0.07157851077868134,-0.287443963895432
,NaN,std(TB/GDP),0.0335056147765148,0.02217201467194186,0.01133360010457294
,NaN,std(Q),0.0428887557486077,0.032984366414042586,0.009904389334565111
,NaN,autocorr(Q),0.7167583941628564,0.35817239084960567,0.3585860033132507
,NaN,"corr(GDP,Q)",0.0289037003942152,-0.34063159140589716,0.36953529180011235
,NaN,rank corr: output (model vs data),1.0,0.03496503496503497,0.965034965034965
,NaN,rank corr: prices (model vs data),1.0,0.5034965034965035,0.49650349650349646
,NaN,rank corr: labor  (model vs data),1.0,0.006993006993006993,0.993006993006993
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.20018389666195194,-0.05136363408648356
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.022061458188716986,-0.14125595509778793
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.09143255761874385,-0.16261744886554413
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.029163284640708043,0.058100770942242225
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.12329684204228904,0.20322844218198277
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,0.21128678291630773,-0.5778859036514497
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.03144285934093372,0.13372862096299892
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.04421487056211659,-0.4166225486478958
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,0.12581961869871203,-0.5255441597240448
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,0.18333450288842695,-0.720111795947534
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.17210982121172785,-0.5391562875895364
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.443214003913353,0.48224803271699557
,NaN,"corr(N,GDP)",0.6659530668873902,0.6565252643321811,0.009427802555209142
,NaN,"corr(N,GDP/N)",-0.3272611556634201,-0.6279238101350851,0.300662654471665
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.00917473071704032,0.008009267920670958
,NaN,std(pi_g - pi_s),0.015400636759211923,0.02095963263938797,-0.0055589958801760455
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.05933464409764203,0.31646539954658487
,NaN,autocorr(GDP),0.73082110396799,0.17018707677719044,0.5606340271907996
,NaN,autocorr(pi),0.0976867153195819,-0.06888851007657103,0.16657522539615294
,NaN,autocorr(Y_1),0.10687011887112151,0.09399093943215846,0.012879179438963051
,NaN,autocorr(Y_2),0.361685373171192,0.024807901585852606,0.33687747158533937
,NaN,autocorr(Y_3),0.5938307693600892,0.03517993910518775,0.5586508302549014
,NaN,autocorr(Y_4),0.20959379462458555,0.05842417297159777,0.15116962165298778
,NaN,autocorr(Y_5),0.6305041342029053,0.008541874136780044,0.6219622600661252
,NaN,autocorr(Y_6),0.6595565270498673,0.06982761149983639,0.5897289155500309
,NaN,autocorr(Y_7),0.31064868607674534,0.010644730591972205,0.30000395548477315
,NaN,autocorr(Y_8),0.8943442822082346,0.03801872309970699,0.8563255591085276
,NaN,autocorr(Y_9),0.5934152228969876,0.0810292785481915,0.512385944348796
,NaN,autocorr(Y_10),0.8222255199489485,-0.017087577954265194,0.8393130979032137
,NaN,autocorr(Y_11),0.5319305891775714,0.14445296576770542,0.387477623409866
,NaN,autocorr(Y_12),0.7344837364257952,0.006003177187120085,0.7284805592386752
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.7027806202782099,-0.4818197789107216
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.0324588620880812,-0.013313449637234735
,NaN,std(L) services (wtd avg),0.015411306554937347,0.03720946460412051,-0.021798158049183163
,NaN,std(C)/std(GDP),1.344918915226074,1.472481018974076,-0.12756210374800192
,NaN,std(I)/std(GDP),1.986036015370156,2.7485939151250522,-0.7625578997548963
,NaN,"corr(C,GDP)",0.8256946353623745,0.9100545576043072,-0.08435992224193267
,NaN,"corr(I,GDP)",0.7629626854275847,0.7150050678099752,0.04795761761760953
