sector,name,share,alphaV,direct_mc,network_mc,total_mc,amp_ratio,mc_irf,y_irf,ph_irf,yi_ss
1,Agropecuario-silvicola y Pesca,0.1635,0.11267980737410566,0.1755913596636833,0.5040313639667203,0.6796227236304037,3.870479304517662,0.15702273682890247,0.00926443924628681,0.06918254982558093,0.25015414447295137
2,Mineria,0.2164,0.10202911974240136,0.2104363135051029,0.47159932895292683,0.6820356424580297,3.241054887808092,0.17619654225199405,-0.04594895057844039,0.04833282542446317,0.664725902653913
3,Industria manufacturera,0.189,0.2823842734252001,0.5086764120199131,0.46933427233582303,0.9780106843557361,1.922657825772055,0.4418734623549454,-0.0939279995244722,0.15266125806268596,1.170668248653697
4,Electricidad gas agua y gestion de desechos,0.0871,0.33372064900528253,0.27703875278226364,0.3204667260097789,0.5975054787920425,2.1567577560589406,0.18715035319197715,-0.008056876919136308,0.041427977001737525,0.17150125936299945
5,Construccion,0.0417,0.10854391091259312,0.043140066406151964,0.4564998312892545,0.49963989769540645,11.581806411502315,0.011364768624697869,-0.17612485063549504,0.010215425256315589,0.10087541731671101
6,Comercio hoteles y restaurantes,0.0793,0.08441042852410598,0.06379822284154178,0.3678121520378867,0.4316103748794285,6.765241344597271,-0.0037756893466565937,-0.11685707684218236,0.0037846614699109838,0.0855245523855807
7,Transporte comunicaciones y servicios de informacion,0.3734,0.16349121658596374,0.5818459664864736,0.42176157183202057,1.0036075383184941,1.7248680855843408,0.46556964622546704,-0.015735303891699238,0.06324557933994897,0.34557506354478135
8,Intermediacion financiera,0.0043,0.09682701332741028,0.003968298021565033,0.1733095370432991,0.17727783506486414,44.67351849621128,-0.08463193452814585,-0.11793551659982361,-0.007734867083180181,0.17845285172020878
9,Servicios inmobiliarios y de vivienda,0.0449,0.014781863793062849,0.006325790810859775,0.3867248300327092,0.39305062084356895,62.13462199363295,-0.014809341211050984,-0.15232532824226522,0.003982398299753097,0.15451230044787004
10,Servicios empresariales,0.0633,0.061669567542453944,0.03720607882396314,0.1971935128583463,0.23439959168230942,6.300034808595331,-0.08008210775733358,0.0076767466484035625,-0.008640144281337435,0.474000062492515
11,Servicios personales,0.0391,0.04764892847446154,0.0177569832469028,0.17558218430912967,0.19333916755603248,10.888063860157946,-0.12367556635994359,-0.19705645647315764,-0.0027740423480725014,0.14501856290884896
12,Administracion publica,0.0447,0.05912259364749133,0.02518838308875075,0.13787480560065313,0.1630631886894039,6.473745778554109,-0.13607820958673975,-0.07746388079111612,-0.0006164269974906623,0.002251025386643745
