sector,name,share,alphaV,direct_mc,network_mc,total_mc,amp_ratio,mc_irf,y_irf,ph_irf,yi_ss
1,Agropecuario-silvicola y Pesca,0.0020209120463931113,0.11267980737410566,-0.0,0.64751094719449,0.64751094719449,6.4751094719449e9,0.5180742175957768,1.5487776879350204,0.0920855946211223,0.25015414447295137
2,Mineria,0.2362572471548207,0.10202911974240136,10.0,2.8508199832562457,12.850819983256246,1.2850819983256245,10.65917799701172,1.9687895691540125,1.1739117687865046,0.664725902653913
3,Industria manufacturera,0.11097481646687112,0.2823842734252001,-0.0,1.4097528409466855,1.4097528409466855,1.4097528409466854e10,0.4420795443315198,2.436638341442468,0.07121621336203335,1.170668248653697
4,Electricidad gas agua y gestion de desechos,0.3136645962732919,0.33372064900528253,0.0,2.5644399915342864,2.5644399915342864,2.564439991534286e10,0.6195658673562254,6.2334058860849275,0.042245195423332424,0.17150125936299945
5,Construccion,0.009927748055816006,0.10854391091259312,0.0,0.6988710001081998,0.6988710001081998,6.988710001081998e9,0.8205919267339103,1.5545514345480576,-0.018921415631129927,0.10087541731671101
6,Comercio hoteles y restaurantes,3.638612960739366e-5,0.08441042852410598,0.0,0.3837427674136193,0.3837427674136193,3.837427674136193e9,0.9756158414527372,2.0227923775882384,0.0782672196274263,0.0855245523855807
7,Transporte comunicaciones y servicios de informacion,0.0,0.16349121658596374,0.0,0.36125482190543445,0.36125482190543445,3.612548219054344e9,0.7978139729389914,3.329913733909162,-0.004045910918216059,0.34557506354478135
8,Intermediacion financiera,0.0,0.09682701332741028,0.0,0.15247333218754122,0.15247333218754122,1.5247333218754122e9,0.9268837433449345,2.6204569691891755,-0.011138908857173162,0.17845285172020878
9,Servicios inmobiliarios y de vivienda,0.00019928258270227183,0.014781863793062849,0.0,0.5640116732624479,0.5640116732624479,5.640116732624479e9,0.3100270181631624,1.2508952746998636,-0.03570452759850116,0.15451230044787004
10,Servicios empresariales,0.000108038029386344,0.061669567542453944,0.0,0.1932615664622554,0.1932615664622554,1.9326156646225538e9,1.4271672109403954,6.03150088125745,0.010797828887905082,0.474000062492515
11,Servicios personales,0.0,0.04764892847446154,0.0,0.23809617842851094,0.23809617842851094,2.3809617842851095e9,1.8986187670074919,0.005487784384499778,-0.02439190371709059,0.14501856290884896
12,Administracion publica,0.0009828009828009828,0.05912259364749133,0.0,0.21168597331149994,0.21168597331149994,2.1168597331149993e9,2.0159769885900483,0.9998206299975925,-0.030340197099988003,0.002251025386643745
