period,variable,value
11,L_4,0.09551410608297424
12,L_4,0.09109785678334407
13,L_4,0.08724367183945765
14,L_4,0.08384708300205483
15,L_4,0.0808305201344799
16,L_4,0.07813491154658904
17,L_4,0.07571412344226557
18,L_4,0.07353124877826114
19,L_4,0.07155610601707542
20,L_4,0.06976353338635694
21,L_4,0.06813220927791537
22,L_4,0.0666438230498168
23,L_4,0.06528248110385346
24,L_4,0.06403427246033298
25,L_4,0.0628869436850101
26,L_4,0.06182964978323662
27,L_4,0.06085275868099701
28,L_4,0.059947694171367555
29,L_4,0.05910680701734351
30,L_4,0.05832326711017247
31,L_4,0.057590971734017025
32,L_4,0.05690446644039101
33,L_4,0.05625887602356271
34,L_4,0.055649843765082974
35,L_4,0.05507347758364627
36,L_4,0.05452630205329218
37,L_4,0.05400521548368632
38,L_4,0.05350745142121478
39,L_4,0.053030544049349544
40,L_4,0.05257229705508097
1,Y_5,-0.17612485063549504
2,Y_5,-0.20251454557420653
3,Y_5,-0.20698160211615121
4,Y_5,-0.19875336658318077
5,Y_5,-0.1840101446059075
6,Y_5,-0.1664824742036699
7,Y_5,-0.1483658334997998
8,Y_5,-0.13090017619838493
9,Y_5,-0.11473644160045855
10,Y_5,-0.10016772442573765
11,Y_5,-0.08727451305202026
12,Y_5,-0.07601541953927878
13,Y_5,-0.06628338418396079
14,Y_5,-0.05794005911598121
15,Y_5,-0.05083644482400064
16,Y_5,-0.04482490717739965
17,Y_5,-0.039765827846549175
18,Y_5,-0.03553094830340335
19,Y_5,-0.03200470889186674
20,Y_5,-0.02908440204459123
21,Y_5,-0.02667965219933447
22,Y_5,-0.02471154043185497
23,Y_5,-0.023111568588404966
24,Y_5,-0.021820579859399
25,Y_5,-0.020787703782178767
26,Y_5,-0.01996936307884452
27,Y_5,-0.01932836082293871
28,Y_5,-0.018833054914531983
29,Y_5,-0.01845662000407784
30,Y_5,-0.01817639310603182
31,Y_5,-0.017973297078479646
32,Y_5,-0.017831335211767538
33,Y_5,-0.017737149920979477
34,Y_5,-0.01767963869156543
35,Y_5,-0.017649620806700246
36,Y_5,-0.017639548878075374
37,Y_5,-0.017643259740445477
38,Y_5,-0.017655759813160934
39,Y_5,-0.01767304055511941
40,Y_5,-0.01769192012992629
