sector,name,share,alphaV,direct_mc,network_mc,total_mc,amp_ratio,mc_irf,y_irf,ph_irf,yi_ss
1,Agropecuario-silvicola y Pesca,0.1635,0.11267980737410566,0.1755913596636833,0.5040313639667203,0.6796227236304037,3.870479304517662,0.15648345722755236,0.006575666054909717,0.06948173716463815,0.23625964292530088
2,Mineria,0.2164,0.10202911974240136,0.2104363135051029,0.47159932895292683,0.6820356424580297,3.241054887808092,0.1758731445238163,-0.04752963891218604,0.048944056301883844,0.6155646219812837
3,Industria manufacturera,0.189,0.2823842734252001,0.5086764120199131,0.46933427233582303,0.9780106843557361,1.922657825772055,0.4412224923406772,-0.09662168169385353,0.15290042414314323,1.124720710178436
4,Electricidad gas agua y gestion de desechos,0.0871,0.33372064900528253,0.27703875278226364,0.3204667260097789,0.5975054787920425,2.1567577560589406,0.1864008760539237,-0.011051354562475678,0.04198948898616819,0.16272096108906856
5,Construccion,0.0417,0.10854391091259312,0.043140066406151964,0.4564998312892545,0.49963989769540645,11.581806411502315,0.010105410300200747,-0.1800982993408122,0.010518940269956463,0.09628997919281901
6,Comercio hoteles y restaurantes,0.0793,0.08441042852410598,0.06379822284154178,0.3678121520378867,0.4316103748794285,6.765241344597271,-0.005201192489904458,-0.11975110147243212,0.004189744852383485,0.08050170805812226
7,Transporte comunicaciones y servicios de informacion,0.3734,0.16349121658596374,0.5818459664864736,0.42176157183202057,1.0036075383184941,1.7248680855843408,0.46428654921072854,-0.019051932795353152,0.06345554139991824,0.3265607062206943
8,Intermediacion financiera,0.0043,0.09682701332741028,0.003968298021565033,0.1733095370432991,0.17727783506486414,44.67351849621128,-0.08584238238447377,-0.12210438169626833,-0.006866534299230089,0.1672730412504301
9,Servicios inmobiliarios y de vivienda,0.0449,0.014781863793062849,0.006325790810859775,0.3867248300327092,0.39305062084356895,62.13462199363295,-0.014959852900815975,-0.1556836449138102,0.00451070751274809,0.14657194540025623
10,Servicios empresariales,0.0633,0.061669567542453944,0.03720607882396314,0.1971935128583463,0.23439959168230942,6.300034808595331,-0.08223153005584521,0.0035928860298330115,-0.007207389250943607,0.4439863717497925
11,Servicios personales,0.0391,0.04764892847446154,0.0177569832469028,0.17558218430912967,0.19333916755603248,10.888063860157946,-0.12690289120265572,-0.1996544269083744,-0.002451658471167539,0.1330879588605374
12,Administracion publica,0.0447,0.05912259364749133,0.02518838308875075,0.13787480560065313,0.1630631886894039,6.473745778554109,-0.13946127119789717,-0.0847946740372108,0.006772763210854336,0.0020867291562456135
