sector,name,share,alphaV,direct_mc,network_mc,total_mc,amp_ratio,mc_irf,y_irf,ph_irf,yi_ss
1,Agropecuario-silvicola y Pesca,0.13891573675423952,0.11267980737410566,10.0,1.96962193729391,11.96962193729391,1.196962193729391,14.678239141210861,-0.17364707711582145,3.3549897488093126,0.23625964292530088
2,Mineria,0.0,0.10202911974240136,-0.0,0.6107529775353434,0.6107529775353434,6.107529775353434e9,-0.005044509825710304,0.1451279404143094,-0.10732041761640829,0.6155646219812837
3,Industria manufacturera,0.20198866276368369,0.2823842734252001,-0.0,2.1064253899397727,2.1064253899397727,2.1064253899397728e10,0.40220109181939856,0.8668440093310293,0.038915199240638576,1.124720710178436
4,Electricidad gas agua y gestion de desechos,0.005081874647092038,0.33372064900528253,0.0,0.37777229970988474,0.37777229970988474,3.7777229970988474e9,-0.062301272730149,0.483092717884891,-0.11751533428299371,0.16272096108906856
5,Construccion,0.0006618498703877337,0.10854391091259312,0.0,0.8862847274185454,0.8862847274185454,8.862847274185453e9,0.10829278433187954,0.35113567001019413,-0.11798280754284085,0.09628997919281901
6,Comercio hoteles y restaurantes,0.012844303751409963,0.08441042852410598,0.0,0.5759323558636156,0.5759323558636156,5.759323558636155e9,0.1502362471527392,0.26286454614156746,-0.08905729051830895,0.08050170805812226
7,Transporte comunicaciones y servicios de informacion,0.0,0.16349121658596374,0.0,0.47809859502951363,0.47809859502951363,4.780985950295136e9,0.06533511101389759,0.8176786727716643,-0.11660528218463213,0.3265607062206943
8,Intermediacion financiera,8.573388203017832e-5,0.09682701332741028,0.0,0.18742600199812914,0.18742600199812914,1.8742600199812913e9,0.09116505108185212,0.6901854548091068,-0.12221144608613597,0.1672730412504301
9,Servicios inmobiliarios y de vivienda,0.0,0.014781863793062849,0.0,0.6276075566199556,0.6276075566199556,6.276075566199555e9,-0.04224877364222092,0.28425681197135566,-0.12857283457885246,0.14657194540025623
10,Servicios empresariales,0.0006482281763180639,0.061669567542453944,0.0,0.25250003994047154,0.25250003994047154,2.5250003994047155e9,0.22551492943310683,1.6157452915803636,-0.11587774699859123,0.4439863717497925
11,Servicios personales,0.005233392420021947,0.04764892847446154,0.0,0.3311275368156488,0.3311275368156488,3.311275368156488e9,0.3549516246577551,-0.057206802722661695,-0.1259593194139473,0.1330879588605374
12,Administracion publica,0.004668304668304668,0.05912259364749133,0.0,0.19495078463080098,0.19495078463080098,1.9495078463080099e9,0.37093616569242877,1.7009346501229532,-0.12638109627497374,0.0020867291562456135
