sector,name,share,alphaV,direct_mc,network_mc,total_mc,amp_ratio,mc_irf,y_irf,ph_irf,yi_ss
1,Agropecuario-silvicola y Pesca,0.13891573675423952,0.11267980737410566,10.0,1.96962193729391,11.96962193729391,1.196962193729391,7.00707621933496,-0.6481158150621504,2.934299103853593,0.22899103000675242
2,Mineria,0.0,0.10202911974240136,0.0,0.6107529775353434,0.6107529775353434,6.107529775353434e9,-0.06165966124202531,-0.03512343138259256,-0.11004456280896265,0.6801280569441893
3,Industria manufacturera,0.20198866276368369,0.2823842734252001,-0.0,2.1064253899397727,2.1064253899397727,2.1064253899397728e10,0.2213356398993448,0.47505174027970454,0.04578297515866748,1.0758760560676572
4,Electricidad gas agua y gestion de desechos,0.005081874647092038,0.33372064900528253,0.0,0.37777229970988474,0.37777229970988474,3.7777229970988474e9,-0.16835167975228293,0.15171199716810674,-0.1775157019366039,0.1566982303969391
5,Construccion,0.0006618498703877337,0.10854391091259312,0.0,0.8862847274185454,0.8862847274185454,8.862847274185453e9,0.003154237638697411,0.033995912109604995,-0.030911026415578594,0.09009726130067654
6,Comercio hoteles y restaurantes,0.012844303751409963,0.08441042852410598,0.0,0.5759323558636156,0.5759323558636156,5.759323558636155e9,0.027335584092463026,0.04216205616528812,-0.06528654978727809,0.08082242288545982
7,Transporte comunicaciones y servicios de informacion,0.0,0.16349121658596374,0.0,0.47809859502951363,0.47809859502951363,4.780985950295136e9,-0.04750505675785809,0.40920660319130125,-0.0859295701141786,0.3124773347187241
8,Intermediacion financiera,8.573388203017832e-5,0.09682701332741028,0.0,0.18742600199812914,0.18742600199812914,1.8742600199812913e9,-0.011085181656192643,0.3022477747751583,-0.05688308418986372,0.16040532563783022
9,Servicios inmobiliarios y de vivienda,0.0,0.014781863793062849,0.0,0.6276075566199556,0.6276075566199556,6.276075566199555e9,-0.01806616393748727,0.006099720317952475,-0.04625271934197778,0.14345043535611382
10,Servicios empresariales,0.0006482281763180639,0.061669567542453944,0.0,0.25250003994047154,0.25250003994047154,2.5250003994047155e9,0.05127661437746153,1.0865174808549025,-0.01258620279436948,0.4190783292252502
11,Servicios personales,0.005233392420021947,0.04764892847446154,0.0,0.3311275368156488,0.3311275368156488,3.311275368156488e9,0.10046440441240963,-0.30249830437505026,0.06011832647991448,0.14248334319520675
12,Administracion publica,0.004668304668304668,0.05912259364749133,0.0,0.19495078463080098,0.19495078463080098,1.9495078463080099e9,0.0894876011848609,1.167547260943131,0.058922326754225915,0.0020969366025883323
