variable,ss_value
AUX_ENDO_LAG_143_1,0.0
AUX_ENDO_LAG_144_1,0.0
AUX_ENDO_LAG_145_1,0.0
AUX_ENDO_LAG_146_1,0.0
AUX_ENDO_LAG_147_1,0.0
AUX_ENDO_LAG_148_1,0.0
AUX_ENDO_LAG_149_1,0.0
AUX_ENDO_LAG_150_1,0.0
AUX_ENDO_LAG_151_1,0.0
AUX_ENDO_LAG_152_1,0.0
AUX_ENDO_LAG_153_1,0.0
