sector,name,share,alphaV,direct_mc,network_mc,total_mc,amp_ratio,mc_irf,y_irf,ph_irf,yi_ss
1,Agropecuario-silvicola y Pesca,0.0020209120463931113,0.11267980737410566,0.0,0.64751094719449,0.64751094719449,6.4751094719449e9,0.44160611295766106,1.6149265812420333,0.07412865704198604,0.22899103000675242
2,Mineria,0.2362572471548207,0.10202911974240136,10.0,2.8508199832562457,12.850819983256246,1.2850819983256245,7.256394945982966,2.0558882413132022,0.787172185600565,0.6801280569441893
3,Industria manufacturera,0.11097481646687112,0.2823842734252001,-0.0,1.4097528409466855,1.4097528409466855,1.4097528409466854e10,0.3448884893170126,2.627237076202628,0.04754088504468363,1.0758760560676572
4,Electricidad gas agua y gestion de desechos,0.3136645962732919,0.33372064900528253,0.0,2.5644399915342864,2.5644399915342864,2.564439991534286e10,0.4593715544733813,6.745989414185692,0.02017562890249728,0.1566982303969391
5,Construccion,0.009927748055816006,0.10854391091259312,0.0,0.6988710001081998,0.6988710001081998,6.988710001081998e9,0.6938123788823088,1.9053742619939797,-0.021320227899431506,0.09009726130067654
6,Comercio hoteles y restaurantes,3.638612960739366e-5,0.08441042852410598,0.0,0.3837427674136193,0.3837427674136193,3.837427674136193e9,0.8337613556236375,2.1335694750234975,0.06264006730454397,0.08082242288545982
7,Transporte comunicaciones y servicios de informacion,0.0,0.16349121658596374,0.0,0.36125482190543445,0.36125482190543445,3.612548219054344e9,0.6697069079871506,3.6421786118482737,-0.008348645724596804,0.3124773347187241
8,Intermediacion financiera,0.0,0.09682701332741028,0.0,0.15247333218754122,0.15247333218754122,1.5247333218754122e9,0.7961024712227381,2.9333260676770294,-0.014004542356632338,0.16040532563783022
9,Servicios inmobiliarios y de vivienda,0.00019928258270227183,0.014781863793062849,0.0,0.5640116732624479,0.5640116732624479,5.640116732624479e9,0.27852596844292704,1.3387632146358004,-0.03523804973183171,0.14345043535611382
10,Servicios empresariales,0.000108038029386344,0.061669567542453944,0.0,0.1932615664622554,0.1932615664622554,1.9326156646225538e9,1.2055317794667264,6.77996877940841,0.0032009796780655252,0.4190783292252502
11,Servicios personales,0.0,0.04764892847446154,0.0,0.23809617842851094,0.23809617842851094,2.3809617842851095e9,1.5738674166628426,0.007981925300824668,-0.02660519419259878,0.14248334319520675
12,Administracion publica,0.0009828009828009828,0.05912259364749133,0.0,0.21168597331149994,0.21168597331149994,2.1168597331149993e9,1.6580697669368414,1.0684497170397504,-0.03177372219505525,0.0020969366025883323
