period,variable,value
26,MC_1,-0.015829030954348552
27,MC_1,-0.015643235362657805
28,MC_1,-0.015461873067691707
29,MC_1,-0.015284362680814375
30,MC_1,-0.015110258576478451
31,MC_1,-0.014939217215989111
32,MC_1,-0.014770971930340614
33,MC_1,-0.014605314016867507
34,MC_1,-0.014442078552726398
35,MC_1,-0.014281133736226614
36,MC_1,-0.01412237287013864
37,MC_1,-0.01396570832619922
38,MC_1,-0.013811066997251887
39,MC_1,-0.01365838686780775
40,MC_1,-0.013507614426399323
1,L_1,-1.1285225932219427
2,L_1,-0.3806734946379445
3,L_1,-0.05761689698657115
4,L_1,0.0766539395035516
5,L_1,0.12794042930014018
6,L_1,0.14357442787031036
7,L_1,0.14458879454448784
8,L_1,0.14019807884763963
9,L_1,0.13432402862534937
10,L_1,0.1285376363278275
11,L_1,0.123384190523028
12,L_1,0.1189775824076273
13,L_1,0.11526414902959557
14,L_1,0.11213724928507776
15,L_1,0.10948475531629524
16,L_1,0.10720676938074375
17,L_1,0.10522048169213409
18,L_1,0.10345979211012185
19,L_1,0.10187307903345924
20,L_1,0.10042056765309572
21,L_1,0.09907187634992935
22,L_1,0.0978039322170421
23,L_1,0.09659928137467633
24,L_1,0.0954447555128644
25,L_1,0.09433043679007797
26,L_1,0.0932488629212283
27,L_1,0.09219442116477854
28,L_1,0.09116288869482884
29,L_1,0.09015108530563243
30,L_1,0.08915661173547414
31,L_1,0.08817765293452437
32,L_1,0.08721283041931692
33,L_1,0.08626109162908716
34,L_1,0.08532162711650948
35,L_1,0.08439380864200062
36,L_1,0.08347714294511914
37,L_1,0.08257123725961836
38,L_1,0.08167577361646366
39,L_1,0.08079048971664116
40,L_1,0.07991516471084174
1,Y_2,2.0558882413132022
2,Y_2,0.47709252239682665
3,Y_2,-0.10905699051103504
4,Y_2,-0.2825304601694961
5,Y_2,-0.294346554330328
6,Y_2,-0.25074367106869927
7,Y_2,-0.1948503633012886
8,Y_2,-0.1427389903508659
9,Y_2,-0.09922555872394298
10,Y_2,-0.06470745865402196
11,Y_2,-0.038057958436448595
12,Y_2,-0.017802230605634947
13,Y_2,-0.0025567629650599427
14,Y_2,0.00883771526057067
15,Y_2,0.017303715476119436
16,Y_2,0.023556140050324116
17,Y_2,0.028141114001765524
18,Y_2,0.031472538952969246
19,Y_2,0.03386273741065294
20,Y_2,0.03554682477195765
21,Y_2,0.03670157772775332
22,Y_2,0.03745983157980786
23,Y_2,0.03792137907544062
24,Y_2,0.03816118536461946
25,Y_2,0.038235565991062426
26,Y_2,0.03818682790306291
27,Y_2,0.03804675433489747
28,Y_2,0.03783922137982896
29,Y_2,0.037582162852703396
30,Y_2,0.03728904609096282
31,Y_2,0.0369699807118682
32,Y_2,0.03663255183400413
33,Y_2,0.036282446393793966
34,Y_2,0.03592392404250365
35,Y_2,0.03556017126028329
36,Y_2,0.03519356769239585
37,Y_2,0.034825886490585156
38,Y_2,0.03445844502463616
39,Y_2,0.034092218263050894
40,Y_2,0.03372792406884178
1,PH_2,0.787172185600565
2,PH_2,0.9402092334713762
3,PH_2,0.8588936418471635
4,PH_2,0.7103332308846362
5,PH_2,0.5597838889517073
6,PH_2,0.4293720447652734
7,PH_2,0.323724341022192
8,PH_2,0.24096905495194565
9,PH_2,0.1773179339937714
10,PH_2,0.12886498585276018
11,PH_2,0.09220477791256441
12,PH_2,0.06457007427614891
13,PH_2,0.04378958030923926
14,PH_2,0.028191353678282575
15,PH_2,0.016501416247816376
16,PH_2,0.007754801239313771
17,PH_2,0.001223076345782922
18,PH_2,-0.0036425894297173024
19,PH_2,-0.00725528109946055
20,PH_2,-0.009925751844151415
21,PH_2,-0.011887724055997384
22,PH_2,-0.013316979304336781
23,PH_2,-0.01434573310457597
24,PH_2,-0.015073447232501825
25,PH_2,-0.015574957865849717
26,PH_2,-0.015906584408447524
27,PH_2,-0.016110720428789985
28,PH_2,-0.016219284095544708
29,PH_2,-0.016256311799442133
30,PH_2,-0.01623990808775243
31,PH_2,-0.016183711980015617
32,PH_2,-0.01609799987431983
33,PH_2,-0.015990515322685042
34,PH_2,-0.015867093483178878
35,PH_2,-0.015732131186597158
36,PH_2,-0.015588940889952368
37,PH_2,-0.01544001727871378
38,PH_2,-0.01528723813753045
39,PH_2,-0.015132015744381076
40,PH_2,-0.014975411012574618
1,MC_2,7.256394945982966
2,MC_2,3.3156566323566774
3,MC_2,1.5358246930653083
4,MC_2,0.7254481203096592
5,MC_2,0.3515454518658445
6,MC_2,0.17535416115778954
7,MC_2,0.08963309995992351
8,MC_2,0.04599773740308823
9,MC_2,0.02245236809090985
10,MC_2,0.008871815133554508
11,MC_2,0.0005005929007630823
12,MC_2,-0.0049648845423803335
13,MC_2,-0.008691278231266194
14,MC_2,-0.011305087612440748
15,MC_2,-0.01316663287575451
16,MC_2,-0.014498229915836538
17,MC_2,-0.015445929610789272
18,MC_2,-0.01611055097366062
19,MC_2,-0.016564194456774928
20,MC_2,-0.016859646967466994
21,MC_2,-0.01703613222232341
22,MC_2,-0.017123060665010542
23,MC_2,-0.01714260424238388
24,MC_2,-0.017111531231057305
25,MC_2,-0.017042546582230405
26,MC_2,-0.016945286521166752
27,MC_2,-0.0168270636935838
28,MC_2,-0.016693428634862797
29,MC_2,-0.01654859427904532
30,MC_2,-0.016395757565333346
31,MC_2,-0.016237343383649912
32,MC_2,-0.016075189755118464
33,MC_2,-0.015910688477034713
34,MC_2,-0.01574489198498789
35,MC_2,-0.01557859457363295
36,MC_2,-0.01541239414765801
37,MC_2,-0.015246739184392451
38,MC_2,-0.015081964460708561
39,MC_2,-0.014918318241063945
40,MC_2,-0.014755982974382433
1,L_2,9.427389353358466
