period,variable,value
40,Y_4,-0.00024801554629522214
1,PH_4,-0.056995129049436495
2,PH_4,-0.07616641772567807
3,PH_4,-0.07317312469970613
4,PH_4,-0.06230494706398072
5,PH_4,-0.04977679515252311
6,PH_4,-0.0381163319079309
7,PH_4,-0.028186944719520903
8,PH_4,-0.020124679986054033
9,PH_4,-0.013770969118958344
10,PH_4,-0.008869877041770158
11,PH_4,-0.0051549871659923125
12,PH_4,-0.0023846607841155935
13,PH_4,-0.0003534580699242645
14,PH_4,0.0011070681721837053
15,PH_4,0.00213193037912279
16,PH_4,0.0028276713322139702
17,PH_4,0.0032774025325085767
18,PH_4,0.0035453605931536863
19,PH_4,0.0036807986008694283
20,PH_4,0.0037212013864325313
21,PH_4,0.003694886899972052
22,PH_4,0.003623080971823147
23,PH_4,0.003521555063223234
24,PH_4,0.003401908965649303
25,PH_4,0.003272569170312783
26,PH_4,0.00313956188583972
27,PH_4,0.003007108825772825
28,PH_4,0.0028780844495198527
29,PH_4,0.0027543654248881988
30,PH_4,0.0026370965925899127
31,PH_4,0.0025268924779972913
32,PH_4,0.0024239892177799157
33,PH_4,0.002328358462413059
34,PH_4,0.002239792214497471
35,PH_4,0.002157965526675181
36,PH_4,0.0020824823951405163
37,PH_4,0.002012908950542175
38,PH_4,0.0019487970913124322
39,PH_4,0.0018897009645450667
40,PH_4,0.0018351881285743796
1,MC_4,0.008905416900106612
2,MC_4,-0.06250581659248962
3,MC_4,-0.06805670899633125
4,MC_4,-0.05373638598678137
5,MC_4,-0.036714833531720115
6,MC_4,-0.022453846705396827
7,MC_4,-0.011967939619531888
8,MC_4,-0.004791487575472439
9,MC_4,-0.00012498460720501204
10,MC_4,0.002768939236697759
11,MC_4,0.004463644419478594
12,MC_4,0.005371438895713732
13,MC_4,0.005776172932086682
14,MC_4,0.005867963893915757
15,MC_4,0.00577170118120761
16,MC_4,0.005568147856447462
17,MC_4,0.0053087546868197995
18,MC_4,0.005025745661463865
19,MC_4,0.004738854953524985
20,MC_4,0.0044597719642929835
21,MC_4,0.004195049827966902
22,MC_4,0.003947997200283564
23,MC_4,0.003719902948813906
24,MC_4,0.003510825531071471
25,MC_4,0.0033200993249334356
26,MC_4,0.003146657356920279
27,MC_4,0.002989235146550346
28,MC_4,0.0028464977003562777
29,MC_4,0.0027171169303307403
30,MC_4,0.0025998171909621375
31,MC_4,0.002493400415851708
32,MC_4,0.0023967583055838214
33,MC_4,0.002308876403544052
34,MC_4,0.0022288331971208135
35,MC_4,0.0021557962756966697
36,MC_4,0.002089016855619026
37,MC_4,0.0020278235112228143
38,MC_4,0.0019716156428013884
39,MC_4,0.0019198570107046378
40,MC_4,0.0018720695327980423
1,L_4,-0.25241727848936923
2,L_4,-0.109345165750082
3,L_4,-0.032656213266368916
4,L_4,0.009813006902751545
5,L_4,0.0334532077400145
6,L_4,0.046510016707934566
7,L_4,0.05353025152369537
8,L_4,0.05708335384999782
9,L_4,0.05864860090883243
10,L_4,0.059087750165100074
11,L_4,0.058905112902437815
12,L_4,0.058394896116776354
13,L_4,0.057726717626789284
14,L_4,0.05699614761718218
15,L_4,0.056254940159955025
16,L_4,0.05552922581830424
17,L_4,0.05483046376231703
18,L_4,0.0541620006315931
19,L_4,0.05352295393069389
20,L_4,0.052910467835591536
21,L_4,0.05232098453472657
22,L_4,0.05175092650471285
23,L_4,0.05119703229184573
24,L_4,0.05065649372615803
25,L_4,0.05012698386837274
26,L_4,0.04960662878071652
27,L_4,0.04909395398300755
28,L_4,0.048587822936519996
29,L_4,0.048087376788156354
30,L_4,0.047591979836290293
31,L_4,0.047101172451481856
32,L_4,0.04661463169202309
33,L_4,0.046132139094898536
34,L_4,0.045653554789080536
35,L_4,0.04517879698265403
36,L_4,0.04470782590573129
37,L_4,0.044240631381512914
38,L_4,0.04377722331059928
39,L_4,0.04331762446830209
40,L_4,0.04286186512095671
1,Y_5,0.47078757685328443
2,Y_5,0.10574691861309053
3,Y_5,-0.00399351715714254
4,Y_5,-0.02201583739592101
5,Y_5,-0.012685358431764555
6,Y_5,0.0005221279173574402
7,Y_5,0.010446851511205623
8,Y_5,0.015972019438361264
9,Y_5,0.01788806460124533
10,Y_5,0.017336106985143023
11,Y_5,0.015298717300078509
12,Y_5,0.01249098942218865
13,Y_5,0.009387071512495421
14,Y_5,0.006279454019783721
15,Y_5,0.0033351906165605813
16,Y_5,0.0006395060879202289
17,Y_5,-0.0017733390571986797
18,Y_5,-0.003899347342199863
19,Y_5,-0.0057514165970781175
20,Y_5,-0.007350979409451762
21,Y_5,-0.008722941017088707
22,Y_5,-0.00989273263680325
23,Y_5,-0.010884690452143164
24,Y_5,-0.011721246128013821
25,Y_5,-0.012422600675983305
26,Y_5,-0.013006675807575863
27,Y_5,-0.013489215895754525
28,Y_5,-0.013883963913216519
29,Y_5,-0.014202866255613468
30,Y_5,-0.01445628088411459
31,Y_5,-0.014653175123119271
32,Y_5,-0.014801306562264643
33,Y_5,-0.014907384651480346
34,Y_5,-0.014977212893427324
35,Y_5,-0.015015812751447533
36,Y_5,-0.015027530952772376
37,Y_5,-0.01501613205325181
38,Y_5,-0.014984878109904478
39,Y_5,-0.014936597182140536
40,Y_5,-0.014873742210754812
1,PH_5,-0.059798749218755096
2,PH_5,-0.08067760031089162
3,PH_5,-0.07995638803304496
4,PH_5,-0.07187674886095949
5,PH_5,-0.06222933815772174
6,PH_5,-0.05317859565458282
7,PH_5,-0.045378766010170594
8,PH_5,-0.03889096840169673
9,PH_5,-0.03357115481872087
10,PH_5,-0.02922719837012976
11,PH_5,-0.02567718711148243
12,PH_5,-0.022766869693754528
13,PH_5,-0.020371273030247106
14,PH_5,-0.018390999320979567
15,PH_5,-0.016747396995957103
16,PH_5,-0.01537811620755027
17,PH_5,-0.014233463947775176
18,PH_5,-0.013273560519495494
19,PH_5,-0.012466169156483136
20,PH_5,-0.011785051300558817
21,PH_5,-0.011208718587997294
22,PH_5,-0.010719479778840076
23,PH_5,-0.010302706099884236
24,PH_5,-0.009946258806192966
25,PH_5,-0.00964003812424751
26,PH_5,-0.009375623960486437
27,PH_5,-0.009145986817569658
28,PH_5,-0.008945253105419613
29,PH_5,-0.008768513125369271
30,PH_5,-0.008611662930400703
31,PH_5,-0.008471273370526512
32,PH_5,-0.008344481164334927
33,PH_5,-0.008228897965673528
34,PH_5,-0.008122534236202404
35,PH_5,-0.00802373537168837
36,PH_5,-0.007931128019095426
37,PH_5,-0.007843574902324731
38,PH_5,-0.007760136774733625
39,PH_5,-0.007680040356138574
40,PH_5,-0.00760265130515258
1,MC_5,0.1350039364141461
2,MC_5,-0.0016664526383145023
3,MC_5,-0.03632807210449831
4,MC_5,-0.03657340097020831
5,MC_5,-0.027940004141725074
6,MC_5,-0.019193491345754876
7,MC_5,-0.012662743123439247
8,MC_5,-0.008438180565330014
9,MC_5,-0.005994182948491739
10,MC_5,-0.004760926675709373
11,MC_5,-0.004287452290016962
12,MC_5,-0.004258753184778481
13,MC_5,-0.0044698122151172765
14,MC_5,-0.004793806039933327
15,MC_5,-0.005155799880657387
16,MC_5,-0.005513779160297163
17,MC_5,-0.005845899143561718
18,MC_5,-0.006142277357803363
19,MC_5,-0.00639987060416235
20,MC_5,-0.0066193572923638885
21,MC_5,-0.006803285750702268
22,MC_5,-0.0069550041561846606
23,MC_5,-0.007078063876733834
24,MC_5,-0.00717590416735288
25,MC_5,-0.007251700523900194
26,MC_5,-0.0073083056414851655
27,MC_5,-0.007348240731701529
28,MC_5,-0.00737371251589109
29,MC_5,-0.007386641791133008
30,MC_5,-0.007388695758815948
31,MC_5,-0.007381319994763285
32,MC_5,-0.007365768062559388
33,MC_5,-0.007343127962078042
34,MC_5,-0.007314345247559944
35,MC_5,-0.007280242974920152
36,MC_5,-0.007241538783870451
37,MC_5,-0.0071988594679704004
38,MC_5,-0.007152753381966476
39,MC_5,-0.007103701007587204
40,MC_5,-0.007052123961231061
1,L_5,-0.1454803789689282
2,L_5,-0.026732591261628223
3,L_5,0.03118241172354802
4,L_5,0.05715411080841906
5,L_5,0.0668443582890992
6,L_5,0.06842718708021306
7,L_5,0.06616494705400675
8,L_5,0.06226237984275087
9,L_5,0.05783854607842934
10,L_5,0.053440632096430817
11,L_5,0.04931700704352769
12,L_5,0.045562557097892406
13,L_5,0.04219580662716841
14,L_5,0.0391994827394093
15,L_5,0.0365414928377714
16,L_5,0.03418545536386402
17,L_5,0.032095714573898655
18,L_5,0.030239494024028903
19,L_5,0.028587609095336784
20,L_5,0.027114489700736738
21,L_5,0.025797902893862697
