period,variable,value
8,L_2,0.1743292537781254
9,L_2,0.15270928092258843
10,L_2,0.13261493026788543
11,L_2,0.11422411646396853
12,L_2,0.09756155370742488
13,L_2,0.08256664825523831
14,L_2,0.06913461296817258
15,L_2,0.05714100713032368
16,L_2,0.046456066624644785
17,L_2,0.03695278671994434
18,L_2,0.02851121722249479
19,L_2,0.021020491557868844
20,L_2,0.014379526560992235
21,L_2,0.008496966049173047
22,L_2,0.0032907156844392466
23,L_2,-0.001312722761560906
24,L_2,-0.005378995360474991
25,L_2,-0.008966648217400357
26,L_2,-0.012127849669135502
27,L_2,-0.014909063271352017
28,L_2,-0.017351663540787748
29,L_2,-0.01949249282921716
30,L_2,-0.021364361228114023
31,L_2,-0.022996493198344254
32,L_2,-0.024414925399863657
33,L_2,-0.025642860395661164
34,L_2,-0.026700980783599306
35,L_2,-0.027607728025253086
36,L_2,-0.028379549883671744
37,L_2,-0.029031120004347176
38,L_2,-0.029575532804188558
39,L_2,-0.03002447648660327
40,L_2,-0.03038838668337255
1,Y_3,0.1392544743553901
2,Y_3,-0.05140522943648954
3,Y_3,-0.15738004976735268
4,Y_3,-0.21175171539615853
5,Y_3,-0.23473093956819643
6,Y_3,-0.23897726585590534
7,Y_3,-0.23238976064896202
8,Y_3,-0.21986812553886406
9,Y_3,-0.204424251442344
10,Y_3,-0.18788386028347737
11,Y_3,-0.17132939015072318
12,Y_3,-0.1553794896629029
13,Y_3,-0.1403653069091659
14,Y_3,-0.12644156926038314
15,Y_3,-0.11365645145683727
16,Y_3,-0.10199539478058178
17,Y_3,-0.09140846257460813
18,Y_3,-0.08182729455069664
19,Y_3,-0.07317549615920975
20,Y_3,-0.06537489170323149
21,Y_3,-0.05834917929345405
22,Y_3,-0.052025961863935
23,Y_3,-0.04633777117835084
24,Y_3,-0.04122247518867443
25,Y_3,-0.03662331532681001
26,Y_3,-0.0324887290050063
27,Y_3,-0.02877205459407382
28,Y_3,-0.02543117929341333
29,Y_3,-0.022428166903570444
30,Y_3,-0.01972888767345641
31,Y_3,-0.017302663014838383
32,Y_3,-0.015121931979744515
33,Y_3,-0.013161942722262137
34,Y_3,-0.011400469910518548
35,Y_3,-0.009817557703044953
36,Y_3,-0.008395287126737335
37,Y_3,-0.007117566279870897
38,Y_3,-0.005969941597361039
39,Y_3,-0.0049394283694966954
40,Y_3,-0.004014358743730339
1,PH_3,0.2029382575009817
2,PH_3,0.27290171414012354
3,PH_3,0.30375419790843267
4,PH_3,0.31116947825395935
5,PH_3,0.3048762903648876
6,PH_3,0.2909222087256764
7,PH_3,0.2730379518601621
8,PH_3,0.25349840854635103
9,PH_3,0.23366589911507055
10,PH_3,0.21433279173059944
11,PH_3,0.19593742266713507
12,PH_3,0.1787000172760209
13,PH_3,0.16270810299215144
14,PH_3,0.1479700419649497
15,PH_3,0.13444845028718078
16,PH_3,0.12208093749472884
17,PH_3,0.1107928625143613
18,PH_3,0.10050507254235028
19,PH_3,0.09113849822786789
20,PH_3,0.08261678761809235
21,PH_3,0.07486772456893244
22,PH_3,0.06782390123066065
23,PH_3,0.06142293970190355
24,PH_3,0.05560744766980013
25,PH_3,0.05032482321352053
26,PH_3,0.04552698001494342
27,PH_3,0.04117003655077137
28,PH_3,0.03721399545889658
29,PH_3,0.033622428395733144
30,PH_3,0.03036217493548343
31,PH_3,0.0274030598902482
32,PH_3,0.024717630891088464
33,PH_3,0.022280916556533546
34,PH_3,0.02007020470183544
35,PH_3,0.01806483956628052
36,PH_3,0.016246036803608796
37,PH_3,0.014596714895475931
38,PH_3,0.013101341649390159
39,PH_3,0.011745794492962343
40,PH_3,0.010517233352349654
1,MC_3,0.5603533267603393
2,MC_3,0.494681883663277
3,MC_3,0.4404739910124581
4,MC_3,0.3944268446197595
5,MC_3,0.354605323326145
6,MC_3,0.31969440951214606
7,MC_3,0.2887771591790761
8,MC_3,0.2611946021172937
9,MC_3,0.23645714996785586
10,MC_3,0.21418838477521632
11,MC_3,0.19408920932893226
12,MC_3,0.17591481149559868
13,MC_3,0.1594597046147408
14,MC_3,0.1445478706920749
15,MC_3,0.13102614056647863
16,MC_3,0.11875963974124103
17,MC_3,0.10762856385132584
18,MC_3,0.09752582041097867
19,MC_3,0.08835524424605853
20,MC_3,0.08003020095718687
21,MC_3,0.07247245977026948
22,MC_3,0.06561125917431548
23,MC_3,0.059382515187800744
24,MC_3,0.05372813878911501
25,MC_3,0.048595439650737496
26,MC_3,0.04393660011247063
27,MC_3,0.0397082077388957
28,MC_3,0.03587083771655214
29,MC_3,0.03238867830932749
30,MC_3,0.029229193950252617
31,MC_3,0.02636282151902322
32,MC_3,0.023762696071439868
33,MC_3,0.02140440283400031
34,MC_3,0.019265752707543056
35,MC_3,0.017326578872337888
36,MC_3,0.015568552375574165
37,MC_3,0.013975014825546715
38,MC_3,0.012530826525006344
39,MC_3,0.011222228556147006
40,MC_3,0.010036717486634261
1,L_3,0.7566382088326086
2,L_3,0.6481604692013275
3,L_3,0.5615082625057124
4,L_3,0.490119016222557
5,L_3,0.4299897247073043
6,L_3,0.37844967532695367
7,L_3,0.333678780205605
8,L_3,0.2944036633638202
9,L_3,0.25970570717426833
10,L_3,0.2288995918858954
11,L_3,0.20145620927865943
12,L_3,0.17695350797739678
13,L_3,0.15504492575100365
14,L_3,0.13543890452897514
15,L_3,0.11788540100451829
16,L_3,0.10216682593960301
17,L_3,0.08809180067696534
18,L_3,0.07549071924609567
19,L_3,0.06421248075281041
20,L_3,0.05412199255656341
21,L_3,0.04509819236501189
22,L_3,0.03703242970434136
23,L_3,0.029827104926018304
24,L_3,0.023394499961310655
25,L_3,0.01765575756959176
26,L_3,0.012539979938889521
27,L_3,0.007983426371352116
28,L_3,0.00392879540863723
29,L_3,0.00032458035907643995
30,L_3,-0.0028755104526479035
31,L_3,-0.005713075806632431
32,L_3,-0.00822549206702919
33,L_3,-0.010446337200787198
34,L_3,-0.012405772900947276
35,L_3,-0.014130888885983002
36,L_3,-0.015646013034902893
37,L_3,-0.01697299066308789
38,L_3,-0.018131435931047428
39,L_3,-0.01913895809815417
40,L_3,-0.02001136508012996
1,Y_4,0.2859231555467278
2,Y_4,0.11346561754768512
3,Y_4,0.008401946068328763
4,Y_4,-0.05229799827597516
5,Y_4,-0.08529801171557541
6,Y_4,-0.10115925252206609
7,Y_4,-0.10656869033890742
8,Y_4,-0.10575169291308466
9,Y_4,-0.10136842780248659
10,Y_4,-0.0950833853860507
11,Y_4,-0.08792768569858163
12,Y_4,-0.08052986761345596
13,Y_4,-0.07326309117734549
14,Y_4,-0.06633913464481533
15,Y_4,-0.05986846815006708
16,Y_4,-0.05389865925918571
17,Y_4,-0.04843891255271032
18,Y_4,-0.04347571970608686
19,Y_4,-0.038982800855452984
20,Y_4,-0.03492737494220354
21,Y_4,-0.031274067618305895
22,Y_4,-0.02798729919047457
23,Y_4,-0.02503269635875186
24,Y_4,-0.022377879520752757
25,Y_4,-0.019992853653220635
26,Y_4,-0.017850150746263962
27,Y_4,-0.015924819834296545
28,Y_4,-0.01419432686207499
29,Y_4,-0.012638404551019718
30,Y_4,-0.011238877981672269
31,Y_4,-0.009979482133190444
32,Y_4,-0.008845681405002474
33,Y_4,-0.007824497074001485
34,Y_4,-0.006904345984641198
35,Y_4,-0.006074892050979117
36,Y_4,-0.005326911053814363
37,Y_4,-0.004652168533573666
38,Y_4,-0.004043310171300335
39,Y_4,-0.0034937638228742453
40,Y_4,-0.00299765226292622
1,PH_4,0.06861428936856288
2,PH_4,0.0669117473992417
3,PH_4,0.06436625474157735
4,PH_4,0.061434225695512
5,PH_4,0.05832620924922385
6,PH_4,0.055167398238326934
7,PH_4,0.05203225149253297
8,PH_4,0.04896503455840344
9,PH_4,0.045991957577554955
10,PH_4,0.04312832772542673
11,PH_4,0.040382761370498274
12,PH_4,0.037759672295342606
13,PH_4,0.03526075444478654
14,PH_4,0.03288588044043482
15,PH_4,0.030633660907106834
16,PH_4,0.028501806038875463
17,PH_4,0.026487370437333478
18,PH_4,0.024586927398603117
19,PH_4,0.022796698922673095
20,PH_4,0.02111265647933973
21,PH_4,0.01953060128504952
22,PH_4,0.018046229365040255
23,PH_4,0.016655184752001156
24,PH_4,0.015353103100373668
25,PH_4,0.014135647380783538
26,PH_4,0.012998536946869822
27,PH_4,0.011937571022318147
28,PH_4,0.010948647479858358
29,PH_4,0.010027777646616368
30,PH_4,0.009171097757101947
31,PH_4,0.008374877579414335
32,PH_4,0.00763552665859042
33,PH_4,0.006949598551502781
34,PH_4,0.006313793368954025
35,PH_4,0.005724958891366984
36,PH_4,0.005180090483517724
37,PH_4,0.00467632999990374
38,PH_4,0.004210963844442644
39,PH_4,0.003781420325211216
40,PH_4,0.0033852664259341214
1,MC_4,0.2517359191173038
2,MC_4,0.19069092522160583
3,MC_4,0.14972116171342612
4,MC_4,0.12184897156100231
5,MC_4,0.10231755807342818
6,MC_4,0.08814201759890401
7,MC_4,0.07744746213623664
8,MC_4,0.06905407315261412
9,MC_4,0.06221712164262692
10,MC_4,0.056464186951264934
11,MC_4,0.05149330403803216
12,MC_4,0.04710927764022247
13,MC_4,0.04318388733874677
14,MC_4,0.03963103534028078
15,MC_4,0.036391232254766946
16,MC_4,0.03342191312590638
17,MC_4,0.03069139030889382
18,MC_4,0.02817507297397991
19,MC_4,0.025853098153145012
20,MC_4,0.023708840311965167
21,MC_4,0.02172796757281148
22,MC_4,0.019897838193625693
23,MC_4,0.018207109083447456
24,MC_4,0.01664547677632019
25,MC_4,0.015203501505151115
26,MC_4,0.013872483765091686
27,MC_4,0.012644374370464102
28,MC_4,0.011511706195341906
29,MC_4,0.010467540229814781
30,MC_4,0.00950542132853156
31,MC_4,0.008619340724725416
32,MC_4,0.007803703433609236
33,MC_4,0.0070532993221147115
34,MC_4,0.006363277030463349
35,MC_4,0.0057291201890718076
36,MC_4,0.0051466255395083435
37,MC_4,0.004611882675952132
38,MC_4,0.0041212551954608245
39,MC_4,0.0036713630945309603
40,MC_4,0.0032590662840356307
1,L_4,0.44524274603172004
2,L_4,0.3616263558448249
3,L_4,0.295540573138761
4,L_4,0.24480349579786828
5,L_4,0.20477180535038916
6,L_4,0.17239519035977516
7,L_4,0.14564418429127346
8,L_4,0.1231469055130556
9,L_4,0.10395791691918582
10,L_4,0.08741073583531642
11,L_4,0.07302337885582066
12,L_4,0.06043758893859246
13,L_4,0.04937950003763208
14,L_4,0.03963398292539783
15,L_4,0.031027752003551918
16,L_4,0.02341810651957758
17,L_4,0.016685315070802124
18,L_4,0.01072737198426329
19,L_4,0.005456311033442457
20,L_4,0.0007955525123430448
21,L_4,-0.0033220551090563425
22,L_4,-0.0069557193520212775
23,L_4,-0.010157858214881625
24,L_4,-0.012975020599638322
25,L_4,-0.015448636680172146
26,L_4,-0.017615641632876634
27,L_4,-0.01950900266115683
28,L_4,-0.02115817032796767
29,L_4,-0.022589469255797013
30,L_4,-0.023826439229333633
31,L_4,-0.024890134978588628
32,L_4,-0.025799391000471666
33,L_4,-0.02657105641620202
34,L_4,-0.027220203878524543
35,L_4,-0.02776031581688725
36,L_4,-0.028203450761274885
37,L_4,-0.02856039206332604
