param,theta,moment,data,model,diff
,NaN,rank corr: labor  (model vs data),1.0,-0.0979020979020979,1.097902097902098
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.6908232355523725,0.43927570480393696
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.07673508260080979,-0.08658233068569514
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.5419354841738294,0.2878854776895414
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.4283286978573644,0.4572661841588986
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.2957991060800842,0.37573070621977794
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.6989882547300513,0.33238913399490944
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.261254617216696,0.3635403788387612
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.2560194073347654,-0.20481801187524695
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,-0.0887718254333147,-0.3109527155920181
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.18519297791582842,-0.3515843151432786
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.36677754958345776,-0.3444885592178064
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.4929632037742604,0.531997232577903
,NaN,"corr(N,GDP)",0.6659530668873902,0.485540542234199,0.1804125246531912
,NaN,"corr(N,GDP/N)",-0.3272611556634201,0.016474132629778454,-0.34373528829319855
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.009174730717259312,0.008009267920451967
,NaN,std(pi_g - pi_s),0.015400636759211923,0.01942430540764286,-0.004023668648430937
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.07864391715054489,0.29715612649368206
,NaN,autocorr(GDP),0.73082110396799,0.4914748494362705,0.23934625453171954
,NaN,autocorr(pi),0.0976867153195819,-0.06415338288803786,0.16184009820761974
,NaN,autocorr(Y_1),0.10687011887112151,0.518982462178284,-0.4121123433071625
,NaN,autocorr(Y_2),0.361685373171192,0.424425112663131,-0.062739739491939
,NaN,autocorr(Y_3),0.5938307693600892,0.4131054374451141,0.18072533191497508
,NaN,autocorr(Y_4),0.20959379462458555,0.42054729226225246,-0.2109534976376669
,NaN,autocorr(Y_5),0.6305041342029053,0.12121590728378089,0.5092882269191245
,NaN,autocorr(Y_6),0.6595565270498673,0.42131196427872836,0.23824456277113898
,NaN,autocorr(Y_7),0.31064868607674534,0.17227716588966296,0.13837152018708238
,NaN,autocorr(Y_8),0.8943442822082346,0.23487131037252917,0.6594729718357054
,NaN,autocorr(Y_9),0.5934152228969876,0.2519670790208395,0.3414481438761481
,NaN,autocorr(Y_10),0.8222255199489485,0.13946407270666658,0.6827614472422819
,NaN,autocorr(Y_11),0.5319305891775714,0.47069956747695735,0.06123102170061406
,NaN,autocorr(Y_12),0.7344837364257952,0.38580893108812436,0.34867480533767087
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.43342965128269256,-0.21246880991520425
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.019459646197809734,-0.0003142337469632696
,NaN,std(L) services (wtd avg),0.015411306554937347,0.018132081498789154,-0.002720774943851806
,NaN,std(C)/std(GDP),1.344918915226074,1.1609871686360258,0.1839317465900483
,NaN,std(I)/std(GDP),1.986036015370156,3.1521865727546357,-1.1661505573844797
,NaN,"corr(C,GDP)",0.8256946353623745,0.7867167022675242,0.038977933094850314
,NaN,"corr(I,GDP)",0.7629626854275847,0.40527505429561295,0.3576876311319718
