param,theta,moment,data,model,diff
cl (FGI hiring c),7.023894116926552,std(Y_1),0.028345145414833572,0.02546723628357953,0.0028779091312540438
epsY,0.8,std(Y_2),0.04020199541926607,0.030973252785728187,0.009228742633537883
epsM,0.2,std(Y_3),0.017283352572706294,0.01984199765771063,-0.002558645085004335
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.045218117566764374,0.008515859505549846
rho_om,0.9893614133030699,std(Y_5),0.028890735191104227,0.032640131942465775,-0.003749396751361548
rho_A,0.9873850240566945,std(Y_6),0.03136053143561935,0.03145132386745578,-9.079243183642699e-5
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.023614407639467542,0.0034019313503954873
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.033685295948688375,-0.005902531628043592
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.02137184853858908,-0.013267181514403027
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.02228109098189695,0.0031741869267959306
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.021733888218759653,0.014879206765454397
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.000872652785412116,0.007336414891309931
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.03160078785125256,0.08540597219523757
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.14458539379235855,-0.012908096097981686
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.01704529158903889,0.03304170432839167
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.045879100045311115,0.04775236188982141
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.021004413863192278,-0.012155581490120639
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.0243871398487058,0.0028674747085104396
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.017351596315112856,0.020413761610171076
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.026595982162616598,0.030141121781710634
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.01586576301500313,0.0030693545422069146
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.027594372438820125,-0.011910462799366483
