param,theta,moment,data,model,diff
cl (FGI hiring c),6.7776143093881815,std(Y_1),0.028345145414833572,0.030406465836280545,-0.002061320421446973
epsY,0.6,std(Y_2),0.04020199541926607,0.051887395246709156,-0.011685399827443085
epsM,0.2,std(Y_3),0.017283352572706294,0.029701472485139397,-0.012418119912433103
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.06314335121054614,-0.009409374138231917
rho_om,0.4348230716401635,std(Y_5),0.028890735191104227,0.07478270143563001,-0.04589196624452578
rho_A,0.8789798447819731,std(Y_6),0.03136053143561935,0.03592419139887398,-0.0045636599632546265
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.042247980283363275,-0.015231641293500246
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.04053216227864924,-0.012749397958004456
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.018848084887065734,-0.010743417862879683
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.07662382199448434,-0.051168544085791454
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.020500244769722988,0.016112850214491062
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.09616180530599716,-0.08795273762927511
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.043878016272398686,0.07312874377409145
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.14275231543716593,-0.011075017742789073
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.022400361385530303,0.02768663453190026
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.04829219652457368,0.04533926541055885
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.020450140992204695,-0.011601308619133057
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.03167092026406475,-0.004416305706848509
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.017131831988405975,0.020633525936877957
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.02468021771593258,0.03205688622839465
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.011030143991277115,0.007904973565932928
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.0216950583357828,-0.006011148696329158
sigma_om_5,0.020578612208637555,std(PH_11),0.026780605293231095,0.01569168234918337,0.011088922944047723
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.026745996341223006,-0.012148141885302643
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.015899999953575956,0.009315348762825717
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.04710860295432274,-0.03246867076984215
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.00974712586866509,0.0054265221888737045
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.0315267886655034,-0.014516558378155249
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.031487046421540155,-0.00235553104709451
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.011931910261674018,0.006952671451025705
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.017420875668767193,-0.0031415359168736005
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.028054393601242154,-0.015768189229785446
rho_zeta,0.8769329142796842,std(L_9),0.018620746655727674,0.010062054757784118,0.008558691897943557
sigma_zeta,0.0001618780848216626,std(L_10),0.01647871562808028,0.029350090930136425,-0.012871375302056145
etastar,1.0,std(L_11),0.009246236232916035,0.02605551488606916,-0.016809278653153126
kappaw,0.11039494756020528,std(L_12),0.02783827138656764,0.07848196503552471,-0.05064369364895707
lambda_A (TFP scale),1.102706004032033,std(GDP),0.0148127156930972,0.034543327919330534,-0.019730612226233332
lambda_om (demand scale),0.12237940365670139,std(pi),0.0135107253544962,0.008649645408575317,0.004861079945920882
,NaN,"corr(GDP,pi)",-0.3590224746741133,0.3047795206320459,-0.6638019953061591
,NaN,std(TB/GDP),0.0335056147765148,0.0300938158190267,0.0034117989574881
,NaN,std(Q),0.0428887557486077,0.03212303468705965,0.01076572106154805
,NaN,autocorr(Q),0.7167583941628564,0.2894213110803857,0.42733708308247065
,NaN,"corr(GDP,Q)",0.0289037003942152,-0.23482054061220792,0.2637242410064231
,NaN,rank corr: output (model vs data),1.0,0.07692307692307693,0.9230769230769231
,NaN,rank corr: prices (model vs data),1.0,0.6433566433566433,0.35664335664335667
,NaN,rank corr: labor  (model vs data),1.0,0.1258741258741259,0.8741258741258742
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.6535856425563255,0.40203811180788995
