param,theta,moment,data,model,diff
cl (FGI hiring c),14.494610139847786,std(Y_1),0.028345145414833572,0.02940955571540728,-0.0010644103005737066
epsY,0.8,std(Y_2),0.04020199541926607,0.04138421305588757,-0.0011822176366214979
epsM,0.2,std(Y_3),0.017283352572706294,0.022243761166393653,-0.004960408593687359
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.052386764774003364,0.0013472122983108556
rho_om,0.8060728277242951,std(Y_5),0.028890735191104227,0.04444825410373339,-0.015557518912629163
rho_A,0.985080616421569,std(Y_6),0.03136053143561935,0.03700453462673206,-0.005644003191112711
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.02921161446794812,-0.0021952754780850924
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.04087525587684205,-0.013092491556197267
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.02640466159625596,-0.01829999457206991
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.03125045664791651,-0.005795178739223628
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.02364196984952274,0.01297112513469131
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.0012356651115650553,0.006973402565156992
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.03817486970277127,0.07883189034371886
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.14605968041469355,-0.014382382720316694
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.020080927359394707,0.030006068558035857
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.05075429320193642,0.04287716873319611
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.021851921088088304,-0.013003088715016665
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.028162458281233302,-0.0009078437240170635
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.018447981341777827,0.019317376583506105
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.027561066254635856,0.029176037689691375
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.014693377465167476,0.004241740092042567
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.02979570397964636,-0.014111794340192718
sigma_om_5,0.020578612208637555,std(PH_11),0.026780605293231095,0.017573606965204488,0.009206998328026607
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.01154920131230139,0.0030486531436189727
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.015901122946791343,0.00931422576961033
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.03622177982631583,-0.021581847641835246
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.011584790002903262,0.0035888580546355325
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.030278313216481445,-0.013268082929133292
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.02268754074731285,0.006443974627132795
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.014867340398586299,0.004017241314113424
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.01623855623011525,-0.001959216478221658
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.023673981097245084,-0.011387776725788376
rho_zeta,0.9560089667698417,std(L_9),0.018620746655727674,0.019947261306308417,-0.001326514650580743
sigma_zeta,0.0006144769446649049,std(L_10),0.01647871562808028,0.022709415118039207,-0.006230699489958927
etastar,1.0,std(L_11),0.009246236232916035,0.020571369787461054,-0.011325133554545019
kappaw,1496.9956227357181,std(L_12),0.02783827138656764,0.006871547385404073,0.02096672400116357
lambda_A (TFP scale),0.8467826915821742,std(GDP),0.0148127156930972,0.02130603799375534,-0.006493322300658138
lambda_om (demand scale),2.1895965385068137,std(pi),0.0135107253544962,0.007727728847786634,0.005782996506709565
,NaN,"corr(GDP,pi)",-0.3590224746741133,-0.36239573633496686,0.003373261660853555
,NaN,std(TB/GDP),0.0335056147765148,0.020290112188626846,0.013215502587887954
,NaN,std(Q),0.0428887557486077,0.042369829612136325,0.0005189261364713718
,NaN,autocorr(Q),0.7167583941628564,0.42170283349286,0.2950555606699964
,NaN,"corr(GDP,Q)",0.0289037003942152,-0.02072133321795523,0.049625033612170424
,NaN,rank corr: output (model vs data),1.0,0.6853146853146853,0.3146853146853147
,NaN,rank corr: prices (model vs data),1.0,0.6573426573426573,0.3426573426573427
,NaN,rank corr: labor  (model vs data),1.0,-0.3776223776223776,1.3776223776223775
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.542657957105929,0.2911104263574935
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.11795827104450983,-0.045359142241995096
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.4619390537879384,0.20788904730365043
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.23796037001357218,0.2668978563151064
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.20765870400284442,0.28759030414253817
