param,theta,moment,data,model,diff
cl (FGI hiring c),10.545188750246586,std(Y_1),0.028345145414833572,0.026869070961867553,0.0014760744529660197
epsY,0.8,std(Y_2),0.04020199541926607,0.04105829620652051,-0.0008563007872544395
epsM,0.1,std(Y_3),0.017283352572706294,0.023108101470005332,-0.005824748897299038
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.056462122831760546,-0.0027281457594463265
rho_om,0.9034597303018442,std(Y_5),0.028890735191104227,0.05361877561984193,-0.0247280404287377
rho_A,0.9776294673037486,std(Y_6),0.03136053143561935,0.03461911661064768,-0.0032585851750283265
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.0346514954350468,-0.007635156445183772
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.03975554939142606,-0.011972785070781276
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.02155171530867591,-0.013447048284489858
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.054353113128710565,-0.028897835220017685
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.036557059063442164,5.603592077188524e-5
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.06251741258310552,-0.05430834490638347
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.0378364026158417,0.07917035743064843
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.15037962329092283,-0.01870232559654597
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.019578530785422602,0.030508465132007962
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.04875998269990332,0.0448714792352292
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.021106634082786582,-0.012257801709714944
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.027866996996443398,-0.0006123824392271597
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.017290058048642386,0.020475299876641546
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.02585103243979417,0.030886071504533062
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.011831298319621743,0.0071038192375883005
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.024733902406704575,-0.009049992767250933
sigma_om_5,0.020578612208637555,std(PH_11),0.026780605293231095,0.017677755269125857,0.009102850024105238
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.0352775563863534,-0.020679701930433038
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.016764789004128505,0.008450559712273167
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.038962656683537183,-0.0243227244990566
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.01105722370399458,0.004116424353544215
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.03561810694599381,-0.018607876658645654
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.023454510649393665,0.00567700472505198
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.014129540181141244,0.004755041531558479
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.017931021613064205,-0.0036516818611706126
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.025609794547400075,-0.013323590175943367
rho_zeta,0.8407613233065814,std(L_9),0.018620746655727674,0.015701770221283554,0.0029189764344441198
sigma_zeta,1.9389898766476047e-7,std(L_10),0.01647871562808028,0.024654807208620563,-0.008176091580540282
etastar,1.0,std(L_11),0.009246236232916035,0.025309754929444934,-0.0160635186965289
kappaw,608.071552599428,std(L_12),0.02783827138656764,0.05739567522265996,-0.02955740383609232
lambda_A (TFP scale),0.8421298836964867,std(GDP),0.0148127156930972,0.015217363959631943,-0.0004046482665347427
lambda_om (demand scale),1.8433705297969114,std(pi),0.0135107253544962,0.00762701176877688,0.005883713585719319
,NaN,"corr(GDP,pi)",-0.3590224746741133,-0.028863267286905556,-0.3301592073872077
,NaN,std(TB/GDP),0.0335056147765148,0.01954535603993005,0.013960258736584751
,NaN,std(Q),0.0428887557486077,0.03144802659821146,0.011440729150396234
,NaN,autocorr(Q),0.7167583941628564,0.3450574111069806,0.37170098305587573
,NaN,"corr(GDP,Q)",0.0289037003942152,0.12515232498873266,-0.09624862459451747
,NaN,rank corr: output (model vs data),1.0,0.27972027972027974,0.7202797202797202
,NaN,rank corr: prices (model vs data),1.0,0.5174825174825175,0.4825174825174825
,NaN,rank corr: labor  (model vs data),1.0,-0.13286713286713286,1.132867132867133
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.5366800915104665,0.285132560762031
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.06324781529178894,-0.10006959799471599
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.4876545778499652,0.2336045713656772
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.24933982393348325,0.27827731023501745
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.3402784469698848,0.42021004710957854
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.5917168092258105,0.2251176884906686
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.22839213448373602,0.33067789610580123
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.19319344488490198,-0.2676439743251104
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,-0.04340241574195327,-0.35632212528337953
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.18137954546240406,-0.35539774759670295
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.3116769570899334,-0.39958915171133075
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.4805871636254941,0.5196211924291366
,NaN,"corr(N,GDP)",0.6659530668873902,0.551607449139138,0.11434561774825225
,NaN,"corr(N,GDP/N)",-0.3272611556634201,-0.29370947522682417,-0.033551680436595954
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.009174730716930831,0.008009267920780447
,NaN,std(pi_g - pi_s),0.015400636759211923,0.01840290438535434,-0.003002267626142417
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.07704561548637417,0.29875442815785275
,NaN,autocorr(GDP),0.73082110396799,0.4759084001553971,0.25491270381259296
,NaN,autocorr(pi),0.0976867153195819,-0.06741163117737206,0.16509834649695396
,NaN,autocorr(Y_1),0.10687011887112151,0.46103805170663215,-0.3541679328355106
,NaN,autocorr(Y_2),0.361685373171192,0.4288117743609415,-0.0671264011897495
