param,theta,moment,data,model,diff
cl (FGI hiring c),7.918157645718547,std(Y_1),0.028345145414833572,0.02773458255101066,0.000610562863822911
epsY,0.7,std(Y_2),0.04020199541926607,0.04254176202944397,-0.0023397666101779013
epsM,0.2,std(Y_3),0.017283352572706294,0.02514837161447518,-0.007865019041768884
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.06099227006434261,-0.0072582929920283895
rho_om,0.9426735743444805,std(Y_5),0.028890735191104227,0.06107328240451523,-0.032182547213411
rho_A,0.9491157762089312,std(Y_6),0.03136053143561935,0.035581105361053716,-0.004220573925434366
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.038488258738313484,-0.011471919748450455
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.0415979539765835,-0.013815189655938719
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.02106140667629743,-0.012956739652111377
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.0630379788618364,-0.03758270095314352
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.034816112780907064,0.0017969822033069849
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.07619254013649755,-0.06798347245977551
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.037502955946864244,0.07950380409962589
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.1464880835296787,-0.014810785835301848
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.019359117204362154,0.03072787871306841
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.04618557119581946,0.04744589073931307
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.020203283501421032,-0.011354451128349393
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.027712432588763266,-0.0004578180315470276
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.016567476320663126,0.021197881604620807
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.024413519182184176,0.03232358476214306
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.011339400693815834,0.007595716863394209
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.02206912857854346,-0.006385218939089818
sigma_om_5,0.020578612208637555,std(PH_11),0.026780605293231095,0.016727049404008102,0.010053555889222993
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.0325578336181873,-0.017959979162266937
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.015812045212963095,0.009403303503438577
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.04172545406550964,-0.027085521881029057
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.010823130308363684,0.004350517749175111
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.03765942687859278,-0.020649196591244624
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.02789627690010184,0.0012352384743438034
