param,theta,moment,data,model,diff
cl (FGI hiring c),16.25428549431668,std(Y_1),0.028345145414833572,0.03609062882932851,-0.007745483414494936
epsY,1.2,std(Y_2),0.04020199541926607,0.04616954921934335,-0.005967553800077283
epsM,0.2,std(Y_3),0.017283352572706294,0.026532691776029748,-0.009249339203323454
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.06245587857760586,-0.008721901505291639
rho_om,0.794353911238464,std(Y_5),0.028890735191104227,0.045536112025594135,-0.016645376834489908
rho_A,0.9846891997039149,std(Y_6),0.03136053143561935,0.042202388060105955,-0.010841856624486605
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.03444592781162462,-0.007429588821761594
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.0483510222385618,-0.02056825791791702
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.02901922433517593,-0.020914557310989876
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.03680230164190917,-0.011347023733216288
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.02659395673544809,0.01001913824876596
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.0014357395218257414,0.006773328154896305
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.04156760064092134,0.07543915940556879
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.14984112979242398,-0.018163832098047117
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.022069465357179366,0.0280175305602512
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.054679729657561495,0.03895173227757103
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.02318806665356597,-0.01433923428049433
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.03029735894242359,-0.003042744385207352
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.01970493547757521,0.018060422447708724
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.0300742901719443,0.026662813772382932
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.015042608392261894,0.0038925091649481495
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.03130787943450907,-0.01562396979505543
