param,theta,moment,data,model,diff
cl (FGI hiring c),7.419637780199845,std(Y_1),0.028345145414833572,0.02564721409559485,0.002697931319238723
epsY,0.8,std(Y_2),0.04020199541926607,0.03164565751598072,0.008556337903285353
epsM,0.2,std(Y_3),0.017283352572706294,0.019884661557503052,-0.002601308984796758
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.04575051583201294,0.007983461240301276
rho_om,0.9895740779733463,std(Y_5),0.028890735191104227,0.0336917383260861,-0.0048010031349818745
rho_A,0.9880897124735286,std(Y_6),0.03136053143561935,0.03193141193403295,-0.0005708804984135979
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.02411753242131509,0.002898806568547938
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.03430351014040634,-0.006520745819761559
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.02192668705934892,-0.013822020035162867
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.02303010553876436,0.002425172369928518
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.021957395856516133,0.014655699127697916
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.0009004802383665301,0.007308587438355517
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.031954724501315514,0.08505203554517463
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.1446883779758495,-0.013011080281472631
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.01719795467553397,0.032889041241896594
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.04601229168291863,0.0476191702522139
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.020930440069885037,-0.012081607696813398
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.02454877829237367,0.0027058362648425677
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.017339692654201374,0.02042566527108256
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.026458549840787025,0.030278554103540207
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.015723089130398254,0.0032120284268117895
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.027541781124815194,-0.011857871485361552
sigma_om_5,0.020578612208637555,std(PH_11),0.026780605293231095,0.017945437346167815,0.00883516794706328
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.011465342700112548,0.003132511755807815
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.016246161582351926,0.008969187134049747
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.03317200639453296,-0.018532074210052374
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.011492365223598951,0.0036812828339398435
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.03639301823411176,-0.019382787946763604
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.01928209614281007,0.009849419231635573
