param,theta,moment,data,model,diff
cl (FGI hiring c),6.593267700225735,std(Y_1),0.028345145414833572,0.025216959776826437,0.0031281856380071353
epsY,0.8,std(Y_2),0.04020199541926607,0.0301447795623178,0.01005721585694827
epsM,0.2,std(Y_3),0.017283352572706294,0.019787174895287463,-0.0025038223225811694
log(kappaV),13.815510557964274,std(Y_4),0.05373397707231422,0.04447283387684542,0.0092611431954688
rho_om,0.9899771377659184,std(Y_5),0.028890735191104227,0.031479971137588186,-0.0025892359464839594
rho_A,0.9868409910159273,std(Y_6),0.03136053143561935,0.03086218203972404,0.0004983493958953117
isigma_tfp_1,0.022443489198188154,std(Y_7),0.02701633898986303,0.02303322161452657,0.003983117375336458
isigma_tfp_2,0.030481887125393237,std(Y_8),0.027782764320644783,0.03294603420614497,-0.005163269885500185
isigma_tfp_3,0.014280767081640156,std(Y_9),0.008104667024186052,0.02073289249847923,-0.012628225474293178
isigma_tfp_4,0.037901146112231415,std(Y_10),0.02545527790869288,0.021468117526565113,0.003987160382127767
isigma_tfp_5,0.022654442667822308,std(Y_11),0.03661309498421405,0.02143393034919818,0.015179164635015868
isigma_tfp_6,0.025253927947359735,std(Y_12),0.008209067676722047,0.0008424670927487344,0.0073666005839733125
isigma_tfp_7,0.015048881475204433,std(PH_1),0.11700676004649013,0.031121588245697423,0.0858851718007927
isigma_tfp_8,0.023853417532410284,std(PH_2),0.13167729769437686,0.14444608000469922,-0.012768782310322357
isigma_tfp_9,0.006027245829997878,std(PH_3),0.050086995917430564,0.01683399169028342,0.033253004227147144
isigma_tfp_10,0.022385098276796654,std(PH_4),0.09363146193513253,0.045577102854611404,0.04805435908052112
isigma_tfp_11,0.02200286281354651,std(PH_5),0.008848832373071639,0.021031105123672886,-0.012182272750601247
isigma_tfp_12,0.00552475164158305,std(PH_6),0.02725461455721624,0.024128210633515026,0.0031264039237012126
sigma_om_1,0.016572561669774596,std(PH_7),0.03776535792528393,0.01731652504076668,0.02044883288451725
sigma_om_2,0.025663789476364787,std(PH_8),0.05673710394432723,0.02667459442283096,0.03006250952149627
sigma_om_3,0.009035076399822043,std(PH_9),0.018935117557210043,0.01601587577771295,0.002919241779497095
sigma_om_4,0.03868520159375621,std(PH_10),0.015683909639453642,0.02757104471573535,-0.011887135076281707
sigma_om_5,0.020578612208637555,std(PH_11),0.026780605293231095,0.018222656663090808,0.008557948630140286
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.011366276395347734,0.003231578060572629
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.01601520113326539,0.009200147583136281
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.032538274031436186,-0.0178983418469556
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.011296045520353582,0.003877602537185212
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.035884625626968564,-0.01887439533962041
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.018170349636860816,0.010961165737584828
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.01792782791792168,0.0009567537947780431
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.017008743507491424,-0.002729403755597831
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.023614457856730234,-0.011328253485273526
rho_zeta,0.870789272147009,std(L_9),0.018620746655727674,0.020270006708471237,-0.0016492600527435626
sigma_zeta,0.00020947830948903957,std(L_10),0.01647871562808028,0.017767098062550096,-0.0012883824344698154
etastar,1.0,std(L_11),0.009246236232916035,0.019136179728823092,-0.009889943495907057
kappaw,1499.8812884159886,std(L_12),0.02783827138656764,0.00636359629805363,0.02147467508851401
lambda_A (TFP scale),0.6163234458036134,std(GDP),0.0148127156930972,0.01896232592901045,-0.0041496102359132505
lambda_om (demand scale),1.7122124404745922,std(pi),0.0135107253544962,0.008586193028157892,0.004924532326338308
,NaN,"corr(GDP,pi)",-0.3590224746741133,-0.38693680079061127,0.027914326116497967
,NaN,std(TB/GDP),0.0335056147765148,0.020060460399833856,0.013445154376680944
,NaN,std(Q),0.0428887557486077,0.04040501440504095,0.002483741343566749
,NaN,autocorr(Q),0.7167583941628564,0.37790156952947734,0.338856824633379
,NaN,"corr(GDP,Q)",0.0289037003942152,-0.02415436318419955,0.05305806357841475
,NaN,rank corr: output (model vs data),1.0,0.7132867132867133,0.28671328671328666
,NaN,rank corr: prices (model vs data),1.0,0.6363636363636364,0.36363636363636365
,NaN,rank corr: labor  (model vs data),1.0,-0.3356643356643357,1.3356643356643356
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.4528998421047258,0.20135231135629028
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.09230758202223434,-0.07100983126427059
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.42502995127091964,0.17097994478663164
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.18167059584665537,0.21060808214818955
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.33533194723505416,0.4152635473747479
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.41941485696037534,0.052815736225233445
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.0713082734147253,0.1735940350367905
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.20381069868981974,-0.2570267205201926
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,0.4728501695020815,-0.8725747105274142
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.31203059457851545,-0.2247466984805916
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.175618009683993,-0.5356480991172712
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.169444953158849,0.20847898196249154
,NaN,"corr(N,GDP)",0.6659530668873902,0.5349991976721606,0.13095386921522956
,NaN,"corr(N,GDP/N)",-0.3272611556634201,-0.021473828951053747,-0.30578732671236636
,NaN,std(omG) goods expenditure share,0.008376796119692217,0.009174730717027948,-0.0007979345973357314
,NaN,std(pi_g - pi_s),0.015400636759211923,0.023115688966652108,-0.007715052207440185
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.12698345396802047,0.24881658967620646
,NaN,autocorr(GDP),0.73082110396799,0.38054638346424496,0.3502747205037451
,NaN,autocorr(pi),0.0976867153195819,-0.0711711515000522,0.1688578668196341
,NaN,autocorr(Y_1),0.10687011887112151,0.43523689149185757,-0.32836677262073605
,NaN,autocorr(Y_2),0.361685373171192,0.4320460529417285,-0.0703606797705365
,NaN,autocorr(Y_3),0.5938307693600892,0.43599175372755594,0.15783901563253322
,NaN,autocorr(Y_4),0.20959379462458555,0.4396584845762516,-0.23006468995166607
,NaN,autocorr(Y_5),0.6305041342029053,0.3644897447141274,0.2660143894887779
,NaN,autocorr(Y_6),0.6595565270498673,0.470420251356388,0.18913627569347935
,NaN,autocorr(Y_7),0.31064868607674534,0.4224802956293039,-0.11183160955255855
,NaN,autocorr(Y_8),0.8943442822082346,0.4342329598122521,0.4601113223959825
,NaN,autocorr(Y_9),0.5934152228969876,0.29919722020667777,0.2942180026903098
,NaN,autocorr(Y_10),0.8222255199489485,0.41065658530156834,0.4115689346473802
,NaN,autocorr(Y_11),0.5319305891775714,0.45647836797109465,0.07545222120647677
,NaN,autocorr(Y_12),0.7344837364257952,0.3923250882583524,0.34215864816744285
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.1237900904548221,0.37586247001569995,-0.25207237956087786
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.020160133201199904,-0.0010147207503534393
,NaN,std(L) services (wtd avg),0.015411306554937346,0.018131588054629107,-0.0027202814996917617
,NaN,std(C)/std(GDP),1.344918915226074,1.3919773455833178,-0.047058430357243664
,NaN,std(I)/std(GDP),1.986036015370156,1.5084967933291809,0.4775392220409751
,NaN,"corr(C,GDP)",0.8256946353623745,0.9060228736088883,-0.0803282382465138
,NaN,"corr(I,GDP)",0.7629626854275847,0.6862282357149931,0.07673444971259158
