c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-0.0,-0.0,-0.0,-0.0,2.0064968207281976e-7,1.805620677753992e-7,3.4940269957007624e-7,-5.779815536203367e-6,-2.458446602278579e-7,-8.923756973968718e-7,-6.065863053385877e-7,-3.907337664572737e-8,1.0292921898081645e-7,-1.4208487802394998e-6,-3.9117579175208195e-6,-1.3561789970012903e-7,-1.4415700027296923e-9,-0.0
0.0,0.0,0.0,0.0,1.5578142791843852e-8,-1.6629039449940975e-8,-8.494208902999083e-8,-1.7973487523413805e-7,-7.609751642164635e-9,-2.512505525942899e-8,-3.055917503055685e-8,-1.5600973406849682e-9,-2.0428689880610962e-8,-3.002958268425824e-8,-2.1013930588703174e-8,-1.4152442390761412e-9,-9.179598548476392e-11,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,2.278388569074622e-18,-7.013970220433496e-18,-4.6689148668731574e-17,-8.878015211885529e-17,-4.0901680504518305e-18,-3.6213660148079294e-18,-3.8133129965872854e-18,-3.0993946269195233e-19,-1.9750389048945084e-18,-3.3109960144678538e-18,-2.917507314486112e-17,-1.0788549216759103e-20,-6.713890134779389e-21,-0.0
0.0,0.0,0.0,0.0,-0.00011774546649737636,-0.0003081010456158498,-0.0071099013893143916,0.0019251352758914344,0.0002148686392859681,0.0017335811652484847,0.0005416050747533331,2.1655302718360357e-5,0.0003390171563324085,0.003378936106088048,-0.0029138728759776217,9.827486183889586e-5,2.572700049366956e-6,0.0
-0.0,-0.0,-0.0,-0.0,-0.001311756758469114,0.0016998396549914023,0.018410125780156446,0.027681653649634156,0.0015768544044204769,0.004359754312365049,0.002682132872814899,0.0001867640367497229,0.0016812769504978512,0.007303306927268577,0.0115079884574961,0.00021545358163021025,9.106722831784615e-6,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0003202370940526966,0.0006243753374147228,0.002844763092162661,0.010519411193527001,0.0005979365075170065,0.002214333425056969,0.0012219929898692585,7.263887572586748e-5,0.0007386470074548338,0.0037484418440179713,0.0037866281909355766,0.00010239359177273831,4.0536142137770285e-6,-0.0
-0.0,-0.0,-0.0,-0.0,-0.00035759437568299993,0.0006984738926730913,0.003662856543869153,0.010097093041995325,0.0008200922658870867,0.0029662752783969006,0.0017249017827912782,8.762353662511114e-5,0.0010496632994884832,0.005051449416574327,0.005034506151295357,0.00016298747616598405,6.194646505686684e-6,-0.0
-0.0,-0.0,-0.0,-0.0,-0.00010444447050816116,0.0003887216292601259,0.0004554313170878046,0.00582114031607578,0.0006221997821886937,-0.00041046036851186097,-0.00019591932139726058,-4.806359520136356e-6,-0.00010203981400690717,-0.0007842898563529368,0.00012949407770161523,-2.5224359448022865e-5,-6.013785082807172e-7,-0.0
-0.0,-0.0,-0.0,-0.0,-0.00025315055875315713,0.0003097527661215818,0.0032074288791868978,0.004275964521200055,0.0001978924162238547,0.0033767403619628083,0.0019208234256616293,9.243003628383226e-5,0.0011517038655932418,0.00583574095759259,0.004905016258694635,0.0001882117397587618,6.796031251499699e-6,-0.0
-0.0,-0.0,-0.0,-0.0,-4.7921847560612837e-5,-0.004532306010141041,-0.05790643287483894,-0.045981842374360475,3.2798082295874115e-5,0.004883239386120773,-0.0015353711480186611,7.714936160900633e-5,0.0013201187018532091,-0.0029240185334818126,0.01789582067691725,6.608140088261076e-5,8.771313938627835e-6,-0.0
