c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-1.40176168e-315,0.0,0.0,0.0,1.5177679144391794e-5,0.0,0.0,-0.00014375636482721576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.08509053e-315,0.0,0.0,0.0,0.00017808544065961828,0.0,0.0,-0.0006548549599069793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.368117297e-315,0.0,0.0,0.0,-1.8897712308879183e-5,0.0,0.0,0.0002846824227753775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.09564548e-315,0.0,0.0,0.0,3.2852187323713787e-6,0.0,0.0,-4.1752449414717825e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.24588339e-315,0.0,0.0,0.0,1.0016601421794347e-5,0.0,0.0,-0.001545181649703075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.97684173e-315,0.0,0.0,0.0,5.577951661296416e-7,0.0,0.0,0.00030049087927058526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9719978e-316,0.0,0.0,0.0,1.227621811764453e-6,0.0,0.0,9.515681886371331e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.957358874e-315,-0.0,-0.0,-0.0,-1.1086201013462186e-5,-0.0,-0.0,-0.002501372364968939,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.2858638e-316,0.0,0.0,0.0,5.566790043152836e-6,0.0,0.0,-0.0017299981041884673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.033580116e-315,-0.0,-0.0,-0.0,0.00014663208940394917,-0.0,-0.0,-0.032495010574382255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.032754747e-315,-0.0,-0.0,-0.0,-3.1674885853274526e-5,-0.0,-0.0,0.00033673642399854073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-4.72344732e-315,-0.0,-0.0,-0.0,-0.0001224060476496415,-0.0,-0.0,0.003227368628560802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-3.237122612e-315,-0.0,-0.0,-0.0,-6.18786521039399e-5,-0.0,-0.0,0.000920162750366136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-6.414775284e-315,-0.0,-0.0,-0.0,6.236046440987261e-5,-0.0,-0.0,0.0013654510618320245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-5.07522508e-315,-0.0,-0.0,-0.0,-8.73028093863825e-5,-0.0,-0.0,0.0006812167686010341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-9.74332598e-315,-0.0,-0.0,-0.0,-9.724014831496519e-5,-0.0,-0.0,0.0016247969072099397,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-3.98377866e-315,-0.0,-0.0,-0.0,-0.00011783850691058862,-0.0,-0.0,0.00028115614225239136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-3.42434216e-315,-0.0,-0.0,-0.0,-5.191853926927719e-5,-0.0,-0.0,0.0013233476519516729,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-8.971943e-317,-0.0,-0.0,-0.0,-1.4056297631238957e-5,-0.0,-0.0,0.000216951053372092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.314068334e-315,-0.0,-0.0,-0.0,-5.017984938060711e-5,-0.0,-0.0,-0.0060412455743349535,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.36148809e-315,0.0,0.0,0.0,-4.906838523199543e-5,0.0,0.0,-0.0035044500435858685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0751296363e-314,-0.0,-0.0,-0.0,-0.00047049453071938306,-0.0,-0.0,0.0018726207544753552,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.899313938e-315,0.0,0.0,0.0,-8.811169046686092e-5,0.0,0.0,-0.0011964469730622903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.454605956e-315,0.0,0.0,0.0,-0.000126777294700626,0.0,0.0,0.0026210429100072636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
