0.00124291929132891,0.00315907190679474,0.00119237414082019,0.0775727657112931,0.00035100798964386,0.250268696616072,0.304674935010871,0.104951388903514,0.0164973755132614,0.216922937599906,0.00842419175145265,0.0147423355650421
0.00210125528991019,0.00916777682987817,0.00505772148281383,0.00547587128550596,0.00630376586973058,0.00305522519152942,0.00310355406319735,0.565237672985842,0.11136653036524,0.00756241778838678,0.130277827974432,0.151290380873534
0.00649807853613638,0.00144492449861324,0.00703142166556801,0.00155717145825127,0.00884369985026936,0.00257215608722065,0.00270072987735149,0.534703698639363,0.27415469535835,0.00198711132789514,0.0639467527634861,0.0945595599374954
0.0131589755777388,0.0223303827985871,0.202169715694351,0.000715369763226166,0.000797513671378112,0.0988916952508858,0.17306046668905,0.117234509692582,0.0163490302632513,0.339740824007076,0.00638010937102489,0.00917140722084828
0.00566375035012275,0.0751734137379928,0.00284217290297069,0.115334552584318,0.00211669797175951,0.00108435074885077,0.416543093931755,0.284217290297069,0.0483993211737762,0.000740921523075149,0.0360420476825993,0.0118423870957112
0.186669686940253,0.0349568702135305,0.00262596009044041,0.528547877628582,0.0489396182989428,0.00269867038048456,0.00428501315077457,0.0011871353124515,0.00155907641152346,0.00325867944130532,0.106268885449133,0.079002526682579
0.00163178721494717,0.0135982267912264,0.00101605950584044,0.214851983301377,0.0152300140061736,0.00104923917921103,0.00350290322141993,0.309495641768313,0.270332748609581,0.00121731326235059,0.108241885258162,0.0598321978813963
0.000544749837255986,0.0147082456059116,0.079533476239374,0.0582882325863905,0.00871599739609578,0.167782949874844,0.41128612712827,0.00307456808147279,0.213541936204347,0.00112272941458459,0.0343192397471271,0.00708174788432782
0,0.00397306263533245,0.0304601468708821,0.107934868259865,0.00209910142566731,0.0304601468708821,0.0390684492474357,0.360224345603475,0.176139110166405,0.24169464364939,0.00529741684710993,0.00264870842355496
0.00162772868367209,0.0143240124163144,0.186863252885556,0.0569705039285232,0.00618536899795395,0.29103788864057,0.000382190694926207,0.239601662236532,0.170260420312101,0.0011690347406133,0.0250670217285502,0.00651091473468836
0.0227604512578108,0.0113802256289054,0.000837584606287438,0.159778367829832,0.010469807578593,0.000701932316790886,0.306355673930134,0.136562707546865,0.334578633489819,0.000718775050721666,0.000833942934086188,0.0150218978301551
0.0141093474426808,0.00317460317460317,0.111111111111111,0.169312169312169,0.00211640211640212,0.0941798941798942,0.1668430335097,0.073015873015873,0.0500881834215168,0.287477954144621,0.0102292768959436,0.018342151675485
