period,variable,value
25,PH_4,0.0032029461377542493
26,PH_4,0.002518563816370926
27,PH_4,0.001952556393380167
28,PH_4,0.0014843470442977905
29,PH_4,0.0010968587858779866
30,PH_4,0.0007759607005903127
31,PH_4,0.000509986808778237
32,PH_4,0.00028932332164951667
33,PH_4,0.00010605808574239469
34,PH_4,-4.6314762497834204e-5
35,PH_4,-0.0001731419994922242
36,PH_4,-0.0002788171097343724
37,PH_4,-0.00036695084896937787
38,PH_4,-0.00044051208867098944
39,PH_4,-0.0005019437687914478
40,PH_4,-0.0005532581225875429
1,MC_4,0.6479122457327647
2,MC_4,0.4361104403509156
3,MC_4,0.3086551473957657
4,MC_4,0.22644339350883133
5,MC_4,0.17011607406627474
6,MC_4,0.12975071015692619
7,MC_4,0.09992302384582803
8,MC_4,0.0774399852997139
9,MC_4,0.06027859486608977
10,MC_4,0.04707344674013344
11,MC_4,0.03685765942419054
12,MC_4,0.028923557375329274
13,MC_4,0.022742053273792875
14,MC_4,0.01791235245537384
15,MC_4,0.014128414942144769
16,MC_4,0.011155409936029705
17,MC_4,0.008812583518794955
18,MC_4,0.006960503160347814
19,MC_4,0.0054914273879644
20,MC_4,0.0043219752033987965
21,MC_4,0.0033875198125030794
22,MC_4,0.0026378895586253903
23,MC_4,0.0020340660669238156
24,MC_4,0.0015456457377874186
25,MC_4,0.0011488866517664971
26,MC_4,0.0008252048723278924
27,MC_4,0.0005600159317489064
28,MC_4,0.0003418415588820668
29,MC_4,0.00016162029628294836
30,MC_4,1.2174910554147426e-5
31,MC_4,-0.00011219956065039663
32,MC_4,-0.00021605488632844404
33,MC_4,-0.0003030371639648629
34,MC_4,-0.00037607916244178385
35,MC_4,-0.00043755007125749636
36,MC_4,-0.0004893723324242678
37,MC_4,-0.0005331129996104317
38,MC_4,-0.0005700553563882548
39,MC_4,-0.0006012552106737046
40,MC_4,-0.0006275852726954737
1,L_4,4.533343210668163
2,L_4,1.8512859204067273
3,L_4,0.6992006050350502
4,L_4,0.21980011529874266
5,L_4,0.03256574106628777
6,L_4,-0.030464521146311607
7,L_4,-0.04281636051096962
8,L_4,-0.03620167945964417
9,L_4,-0.023927880163262114
10,L_4,-0.011285724415002594
11,L_4,-0.00013926202188641593
12,L_4,0.009061139234717642
13,L_4,0.016407508581047156
14,L_4,0.022166148485251707
15,L_4,0.02662917781854039
16,L_4,0.03006037855337964
17,L_4,0.03268028348384693
18,L_4,0.03466660652259234
19,L_4,0.036159864001385045
20,L_4,0.03727004758644269
21,L_4,0.03808279922275607
22,L_4,0.03866462344505509
23,L_4,0.039067102765592825
24,L_4,0.03933023302186094
25,L_4,0.03948503191860595
26,L_4,0.039555566517991865
27,L_4,0.03956052401215453
28,L_4,0.03951442674306594
29,L_4,0.03942857144444385
30,L_4,0.03931175522755396
31,L_4,0.03917083684716503
32,L_4,0.03901117078856448
33,L_4,0.03883694315926806
34,L_4,0.03865143174493594
35,L_4,0.03845720747539785
36,L_4,0.03825629060422584
37,L_4,0.0380502718671759
38,L_4,0.03784040654364398
39,L_4,0.03762768754075653
40,L_4,0.03741290222832897
1,Y_5,1.6150868824471973
2,Y_5,0.5554349077163206
3,Y_5,0.12941458675522444
4,Y_5,-0.02651153901821268
5,Y_5,-0.07125800833676894
6,Y_5,-0.07325743087734712
7,Y_5,-0.06121704220889562
8,Y_5,-0.04659891346741715
9,Y_5,-0.03352520155120626
10,Y_5,-0.023104765506911772
11,Y_5,-0.01529491842995566
12,Y_5,-0.009681436477524261
13,Y_5,-0.005789245942978403
14,Y_5,-0.003193528600824246
15,Y_5,-0.0015490028142252316
16,Y_5,-0.0005880119925392144
17,Y_5,-0.00010860922076274237
18,Y_5,3.8936910840134905e-5
19,Y_5,-3.5788066079123364e-5
20,Y_5,-0.0002534837257340491
21,Y_5,-0.0005574235138260578
22,Y_5,-0.0009075646914716966
23,Y_5,-0.001276109895295248
24,Y_5,-0.0016441903647770903
25,Y_5,-0.00199940130935493
26,Y_5,-0.002333978412712428
27,Y_5,-0.002643453936037356
28,Y_5,-0.002925670255592564
29,Y_5,-0.003180059078662854
30,Y_5,-0.0034071176915005997
31,Y_5,-0.003608031001965969
32,Y_5,-0.0037844011920116164
33,Y_5,-0.003938056556394952
34,Y_5,-0.004070918394166013
35,Y_5,-0.00418491026020883
36,Y_5,-0.004281897942719997
37,Y_5,-0.004363651558829095
38,Y_5,-0.004431823415983813
39,Y_5,-0.00448793696640727
40,Y_5,-0.004533383431601102
1,PH_5,-0.01605140926587511
2,PH_5,-0.02700471660988906
3,PH_5,-0.031468399636700596
4,PH_5,-0.032713136476084266
5,PH_5,-0.03233936458400346
6,PH_5,-0.03116478474142074
7,PH_5,-0.029621977945013946
8,PH_5,-0.02794698128402675
9,PH_5,-0.026271102133345485
10,PH_5,-0.024667226091254855
11,PH_5,-0.023174229744671565
12,PH_5,-0.021810519761826262
13,PH_5,-0.0205819427408839
14,PH_5,-0.019486630066532947
15,PH_5,-0.01851807871907691
16,PH_5,-0.01766715984292138
17,PH_5,-0.016923443745597254
18,PH_5,-0.01627607270257293
19,PH_5,-0.015714327008953494
20,PH_5,-0.015227979977743276
21,PH_5,-0.014807507065162923
22,PH_5,-0.014444194568635363
23,PH_5,-0.014130180026734718
24,PH_5,-0.013858447178810773
25,PH_5,-0.013622791748809754
26,PH_5,-0.013417769568738682
27,PH_5,-0.013238635114101402
28,PH_5,-0.013081276022923333
29,PH_5,-0.012942147357242926
30,PH_5,-0.01281820805857826
31,PH_5,-0.012706861113618554
32,PH_5,-0.012605898284987215
33,PH_5,-0.01251344980150769
34,PH_5,-0.012427939088804444
35,PH_5,-0.012348042414003864
36,PH_5,-0.012272653187855835
37,PH_5,-0.012200850591633988
38,PH_5,-0.012131872158369948
39,PH_5,-0.012065089926366937
40,PH_5,-0.011999989788808493
1,MC_5,0.8009836741251005
2,MC_5,0.30134940657839027
3,MC_5,0.09264490919287402
4,MC_5,0.009765781364311261
5,MC_5,-0.01991810358879484
6,MC_5,-0.027958999200009677
7,MC_5,-0.027834097553344324
8,MC_5,-0.025131925925872624
9,MC_5,-0.022044230170203495
10,MC_5,-0.019333525820395697
11,MC_5,-0.017185599661490303
12,MC_5,-0.015572205069208755
13,MC_5,-0.01440050818774306
14,MC_5,-0.013571039593195998
15,MC_5,-0.012997359652240213
16,MC_5,-0.012610414519380357
17,MC_5,-0.01235730930599818
18,MC_5,-0.012198474330238901
19,MC_5,-0.012104744592218284
20,MC_5,-0.012054852418984994
21,MC_5,-0.01203343021747525
22,MC_5,-0.012029476791602491
23,MC_5,-0.012035202138158873
24,MC_5,-0.012045166431689196
25,MC_5,-0.012055642053957434
26,MC_5,-0.012064142538299846
27,MC_5,-0.012069075580772262
28,MC_5,-0.012069487956259766
29,MC_5,-0.012064878404494484
30,MC_5,-0.012055060745277013
31,MC_5,-0.01204006409433603
32,MC_5,-0.012020060467264004
33,MC_5,-0.011995312583943474
34,MC_5,-0.011966136551792904
35,MC_5,-0.011932875485966393
36,MC_5,-0.011895881146082301
37,MC_5,-0.011855501426099901
38,MC_5,-0.011812072095667077
39,MC_5,-0.01176591160840525
40,MC_5,-0.011717318102580462
1,L_5,0.05174681626606276
2,L_5,0.028907697600146286
3,L_5,0.024412510684452476
4,L_5,0.0258462661509015
5,L_5,0.02844001688821262
6,L_5,0.030559129885718007
7,L_5,0.031810134077706054
8,L_5,0.03224703672425672
9,L_5,0.03205110648600019
10,L_5,0.031410743898633305
11,L_5,0.03048327487392642
12,L_5,0.029388411399652044
13,L_5,0.028212565065599604
14,L_5,0.02701578481116635
15,L_5,0.025838350167281292
16,L_5,0.02470616644995782
17,L_5,0.023634899859151196
18,L_5,0.02263304257784015
19,L_5,0.021704142808325503
20,L_5,0.020848408931319205
21,L_5,0.02006385424074529
22,L_5,0.019347108113269455
23,L_5,0.018693986397406166
24,L_5,0.018099888567125258
25,L_5,0.017560070524264462
26,L_5,0.01706982835076033
27,L_5,0.016624618493471584
28,L_5,0.01622013278402204
29,L_5,0.01585234158889573
30,L_5,0.015517514695408486
31,L_5,0.015212226868186476
32,L_5,0.01493335307315431
33,L_5,0.014678056957900622
34,L_5,0.014443775152654497
35,L_5,0.014228199210094635
36,L_5,0.0140292564592031
37,L_5,0.013845090653629826
38,L_5,0.013674043008782876
39,L_5,0.013514634015106894
40,L_5,0.013365546266552418
