period,variable,value
36,MC_7,-0.040526333204669675
37,MC_7,-0.04149326984019963
38,MC_7,-0.042352332371489256
39,MC_7,-0.04311304542221195
40,MC_7,-0.043784132041693985
1,L_7,0.2741549296948873
2,L_7,0.220605576299126
3,L_7,0.18281771755492018
4,L_7,0.15556148578223775
5,L_7,0.13548968777992212
6,L_7,0.1203970132499353
7,L_7,0.10881722434005155
8,L_7,0.09976459843832955
9,L_7,0.09256760009392506
10,L_7,0.08676158729162504
11,L_7,0.08201935783486448
12,L_7,0.07810599312590794
13,L_7,0.0748493376107145
14,L_7,0.07212056753557797
15,L_7,0.06982129244882494
16,L_7,0.06787490477779869
17,L_7,0.06622070661974769
18,L_7,0.06480986421395779
19,L_7,0.06360257501880622
20,L_7,0.06256604727601281
21,L_7,0.061673030410662466
22,L_7,0.06090072405691677
23,L_7,0.06022995147184534
24,L_7,0.05964452083466982
25,L_7,0.05913072261859459
26,L_7,0.05867692747967881
27,L_7,0.05827325989438451
28,L_7,0.05791133000105238
29,L_7,0.0575840109905401
30,L_7,0.057285252743386125
31,L_7,0.05700992474186862
32,L_7,0.05675368293221399
33,L_7,0.056512856395925626
34,L_7,0.05628435055552267
35,L_7,0.056065564285813226
36,L_7,0.05585431879216282
37,L_7,0.055648796496096595
38,L_7,0.05544748846617361
39,L_7,0.05524914916936569
40,L_7,0.05505275750992946
1,Y_8,-0.18298843595794503
2,Y_8,-0.18904020934146443
3,Y_8,-0.17951812842453202
4,Y_8,-0.16202188076616517
5,Y_8,-0.1412800368856936
6,Y_8,-0.12003337241108138
7,Y_8,-0.09979416036272427
8,Y_8,-0.08132485157435838
9,Y_8,-0.06493866285012606
10,Y_8,-0.05068727292737226
11,Y_8,-0.03847708180329428
12,Y_8,-0.028140380268357298
13,Y_8,-0.019478162563557423
14,Y_8,-0.012285197990441388
15,Y_8,-0.006364085892012982
16,Y_8,-0.0015325437642151997
17,Y_8,0.0023733945234809214
18,Y_8,0.005498592096549081
19,Y_8,0.007969388998072122
20,Y_8,0.009894904381699422
21,Y_8,0.01136866955783431
22,Y_8,0.012470359356959195
23,Y_8,0.013267488492553887
24,Y_8,0.013817001016204438
25,Y_8,0.014166718469064664
26,Y_8,0.014356634795069696
27,Y_8,0.014420059115445088
28,Y_8,0.014384614639670805
29,Y_8,0.014273105564936408
