period,variable,value
22,MC_1,1.131811726806954
23,MC_1,1.1201215338436183
24,MC_1,1.1086380114464458
25,MC_1,1.0973457539777947
26,MC_1,1.0862313851731762
27,MC_1,1.0752832933817702
28,MC_1,1.0644913955160211
29,MC_1,1.0538469286429122
30,MC_1,1.0433422673222938
31,MC_1,1.0329707644065431
32,MC_1,1.022726612893303
33,MC_1,1.0126047264611988
34,MC_1,1.0026006364481452
35,MC_1,0.9927104032090452
36,MC_1,0.982930539986728
37,MC_1,0.9732579476298076
38,MC_1,0.9636898586837117
39,MC_1,0.9542237895608723
40,MC_1,0.9448574996602224
1,L_1,0.0951875532164483
2,L_1,0.16741410948362756
3,L_1,0.22665213532880868
4,L_1,0.27673695454778907
5,L_1,0.3194857349807139
6,L_1,0.356016941651878
7,L_1,0.38717119499442687
8,L_1,0.4136466763861328
9,L_1,0.4360453571672515
10,L_1,0.45489199983029516
11,L_1,0.4706449815703101
12,L_1,0.48370452509413103
13,L_1,0.4944198353983275
14,L_1,0.5030954841935692
15,L_1,0.5099971048284426
16,L_1,0.5153564225338634
17,L_1,0.5193756586726972
18,L_1,0.5222313632578067
19,L_1,0.5240777377473863
20,L_1,0.5250495109395843
21,L_1,0.5252644272828166
22,L_1,0.5248254012514458
23,L_1,0.5238223850163465
24,L_1,0.5223339902787413
25,L_1,0.5204288992515443
26,L_1,0.5181670945437469
27,L_1,0.5156009331722781
28,L_1,0.5127760860621643
29,L_1,0.5097323611355026
30,L_1,0.5065044253562103
31,L_1,0.5031224388137386
32,L_1,0.4996126120234496
33,L_1,0.49599769603084204
34,L_1,0.4922974135767137
35,L_1,0.4885288384646872
36,L_1,0.48470672933301806
37,L_1,0.4808438232377151
38,L_1,0.47695109377798134
39,L_1,0.4730379779168492
40,L_1,0.46911257515269905
1,Y_2,-0.999999858702562
2,Y_2,-0.9899982851042232
3,Y_2,-0.9800966068959779
4,Y_2,-0.9702939624485983
5,Y_2,-0.9605893612404588
6,Y_2,-0.9509818226676153
7,Y_2,-0.9414703759367129
8,Y_2,-0.9320540599645931
9,Y_2,-0.9227319232805977
10,Y_2,-0.9135030239303276
11,Y_2,-0.9043664293804773
12,Y_2,-0.8953212164246456
13,Y_2,-0.8863664710900749
14,Y_2,-0.8775012885453167
15,Y_2,-0.8687247730088115
16,Y_2,-0.8600360376583799
17,Y_2,-0.851434204541614
18,Y_2,-0.8429184044871625
19,Y_2,-0.8344877770169032
20,Y_2,-0.8261414702589964
21,Y_2,-0.8178786408617991
22,Y_2,-0.8096984539086503
23,Y_2,-0.801600082833503
24,Y_2,-0.7935827093373987
25,Y_2,-0.7856455233057854
26,Y_2,-0.7777877227266528
27,Y_2,-0.7700085136094934
28,Y_2,-0.7623071099050724
29,Y_2,-0.7546827334259996
30,Y_2,-0.7471346137680961
31,Y_2,-0.7396619882325494
32,Y_2,-0.7322641017488427
33,Y_2,-0.7249402067984625
34,Y_2,-0.717689563339361
35,Y_2,-0.7105114387311807
36,Y_2,-0.7034051076612233
37,Y_2,-0.6963698520711612
38,Y_2,-0.6894049610844789
39,Y_2,-0.6825097309346468
40,Y_2,-0.6756834648940032
1,PH_2,0.31388650762846565
2,PH_2,0.341005604132709
3,PH_2,0.35985850197767694
4,PH_2,0.37117504968377246
5,PH_2,0.3773258680639773
6,PH_2,0.3802655698220946
7,PH_2,0.381297198256414
8,PH_2,0.3812251151247594
9,PH_2,0.3805291300227586
10,PH_2,0.3794901360211958
11,PH_2,0.37827007264458484
12,PH_2,0.37696050284599475
13,PH_2,0.37561163036507617
14,PH_2,0.37424955658144565
15,PH_2,0.3728865418612003
16,PH_2,0.3715271047959295
17,PH_2,0.3701716341390535
18,PH_2,0.3688185070392145
19,PH_2,0.36746530749834594
20,PH_2,0.3661095030270934
21,PH_2,0.3647487968169727
22,PH_2,0.3633812880261352
23,PH_2,0.362005521244646
24,PH_2,0.3606204746046648
25,PH_2,0.3592255165026346
26,PH_2,0.3578203488249313
27,PH_2,0.35640494708409165
28,PH_2,0.3549795032478077
29,PH_2,0.35354437420754287
30,PH_2,0.3521000371214558
31,PH_2,0.3506470518591483
32,PH_2,0.3491860302097044
33,PH_2,0.3477176112223127
34,PH_2,0.3462424419242212
35,PH_2,0.3447611626363474
36,PH_2,0.3432743961397842
37,PH_2,0.3417827400098066
38,PH_2,0.3402867615110219
39,PH_2,0.33878699452789446
40,PH_2,0.337283938082998
1,MC_2,-0.9740077500579266
2,MC_2,-0.9490398694745829
3,MC_2,-0.918448314187806
4,MC_2,-0.8872182140070834
5,MC_2,-0.8574348468020949
6,MC_2,-0.8299219998598092
7,MC_2,-0.804909976526989
8,MC_2,-0.7823419896896125
9,MC_2,-0.7620281785916881
10,MC_2,-0.7437267804414722
11,MC_2,-0.7271870164440083
12,MC_2,-0.7121708119822893
13,MC_2,-0.6984626576584664
14,MC_2,-0.6858729196956911
15,MC_2,-0.6742376732605909
16,MC_2,-0.663416828039858
17,MC_2,-0.6532915442683331
18,MC_2,-0.6437614830302723
19,MC_2,-0.6347421703562409
20,MC_2,-0.6261626039919834
21,MC_2,-0.6179631483458033
22,MC_2,-0.6100937190172456
23,MC_2,-0.6025122367088197
24,MC_2,-0.5951833213036931
25,MC_2,-0.5880771946609853
26,MC_2,-0.5811687619047091
27,MC_2,-0.574436843785952
28,MC_2,-0.5678635360540719
29,MC_2,-0.5614336751448151
30,MC_2,-0.5551343926221665
31,MC_2,-0.5489547435905298
32,MC_2,-0.5428853967002804
33,MC_2,-0.5369183754195973
34,MC_2,-0.5310468419736931
35,MC_2,-0.5252649168000654
36,MC_2,-0.5195675275757679
37,MC_2,-0.5139502828772701
38,MC_2,-0.5084093663680861
39,MC_2,-0.5029414481022657
40,MC_2,-0.4975436101069535
1,L_2,-0.21746338847054716
2,L_2,-0.39938801811302116
3,L_2,-0.5508929804548933
4,L_2,-0.6764927430959261
5,L_2,-0.7801185182697137
6,L_2,-0.8651611131724306
7,L_2,-0.9345248271404356
8,L_2,-0.9906846092241346
9,L_2,-1.0357416765261431
10,L_2,-1.0714750259842025
11,L_2,-1.0993877117866584
12,L_2,-1.1207476118893427
13,L_2,-1.136622873463581
14,L_2,-1.14791245786647
15,L_2,-1.1553722989443707
16,L_2,-1.1596376049880905
17,L_2,-1.1612418108660736
18,L_2,-1.1606326439636518
19,L_2,-1.1581857175381498
20,L_2,-1.1542160144896325
21,L_2,-1.148987576695025
22,L_2,-1.1427216714911126
23,L_2,-1.1356036681383073
24,L_2,-1.127788823126021
25,L_2,-1.1194071436922715
26,L_2,-1.110567473504157
27,L_2,-1.1013609226255452
28,L_2,-1.0918637452362483
29,L_2,-1.0821397526467136
30,L_2,-1.0722423355980866
31,L_2,-1.0622161583164873
32,L_2,-1.052098577010993
33,L_2,-1.0419208272140623
34,L_2,-1.0317090173423018
35,L_2,-1.0214849599164273
36,L_2,-1.0112668668605345
37,L_2,-1.001069931064056
38,L_2,-0.9909068128168331
39,L_2,-0.9807880467175147
40,L_2,-0.9707223821220003
1,Y_3,-0.22154713585092745
2,Y_3,-0.266283247584013
3,Y_3,-0.27374652655689136
4,Y_3,-0.2709776129925156
5,Y_3,-0.2663565430412792
6,Y_3,-0.2621023037796511
7,Y_3,-0.25854437794380286
8,Y_3,-0.25552968157682654
9,Y_3,-0.2528503321187167
10,Y_3,-0.2503494800562154
11,Y_3,-0.24792994487766695
12,Y_3,-0.24553944713215586
13,Y_3,-0.2431545845376008
14,Y_3,-0.24076876148027151
15,Y_3,-0.23838422345470497
16,Y_3,-0.23600718336552626
17,Y_3,-0.23364501890704006
18,Y_3,-0.23130477359076274
19,Y_3,-0.22899244342174402
20,Y_3,-0.22671271813057664
21,Y_3,-0.22446897240972039
22,Y_3,-0.22226338410310092
23,Y_3,-0.22009710729498505
24,Y_3,-0.21797045953420807
25,Y_3,-0.2158831013152068
26,Y_3,-0.2138341971384327
27,Y_3,-0.2118225539672544
28,Y_3,-0.20984673653845837
29,Y_3,-0.20790516091073832
30,Y_3,-0.20599616854982591
31,Y_3,-0.20411808357653696
32,Y_3,-0.20226925580331012
33,Y_3,-0.20044809201093877
34,Y_3,-0.1986530776621978
35,Y_3,-0.1968827909664558
36,Y_3,-0.195135910929253
37,Y_3,-0.19341122075920383
38,Y_3,-0.19170760776898238
39,Y_3,-0.1900240607001856
40,Y_3,-0.18835966522330774
1,PH_3,0.08849423935969751
2,PH_3,0.1613849908923976
3,PH_3,0.2008080497424859
4,PH_3,0.22098609288541698
5,PH_3,0.2307537351830728
6,PH_3,0.23498764955379073
7,PH_3,0.2362733153624334
8,PH_3,0.23597433216912428
9,PH_3,0.23481952618623594
10,PH_3,0.23320708396375034
11,PH_3,0.23135956230115615
12,PH_3,0.22940352244384596
13,PH_3,0.22741141017117952
14,PH_3,0.22542430676071679
15,PH_3,0.22346473550318285
16,PH_3,0.22154411655946937
17,PH_3,0.21966722948320772
18,PH_3,0.2178349393759095
19,PH_3,0.21604588236814376
20,PH_3,0.2142975112004416
21,PH_3,0.212586740045871
22,PH_3,0.21091033547584817
23,PH_3,0.20926514584507186
24,PH_3,0.20764822798927107
25,PH_3,0.2060569092119735
26,PH_3,0.20448880917870838
27,PH_3,0.20294183768980403
28,PH_3,0.20141417865358102
29,PH_3,0.199904266871063
30,PH_3,0.1984107618010295
31,PH_3,0.19693252086861018
32,PH_3,0.19546857382980076
33,PH_3,0.1940180990223791
34,PH_3,0.19258040189723122
35,PH_3,0.19115489595059243
36,PH_3,0.1897410860119396
37,PH_3,0.18833855374717184
38,PH_3,0.18694694518745186
39,PH_3,0.18556596007400547
40,PH_3,0.1841953428072143
1,MC_3,0.15810350723960037
2,MC_3,0.20337161382308272
3,MC_3,0.22347323075803735
4,MC_3,0.23272480548157715
5,MC_3,0.23676367691560865
6,MC_3,0.23806628742623456
7,MC_3,0.2378486601707965
8,MC_3,0.2367654016753878
9,MC_3,0.23519175969427905
10,MC_3,0.23335071339886376
11,MC_3,0.23137678971940473
12,MC_3,0.22935107275213573
13,MC_3,0.22732165016267694
14,MC_3,0.22531604557310528
15,MC_3,0.2233489658647186
16,MC_3,0.2214271975096616
17,MC_3,0.2195527225846014
18,MC_3,0.21772470442501882
19,MC_3,0.2159407480080144
20,MC_3,0.21419769212220288
21,MC_3,0.21249209851643958
22,MC_3,0.21082054512703793
23,MC_3,0.20917979323445868
24,MC_3,0.2075668742630738
25,MC_3,0.2059791261700683
26,MC_3,0.2044141990078586
27,MC_3,0.20287004240735604
28,MC_3,0.20134488320794705
29,MC_3,0.1998371984690629
30,MC_3,0.19834568712328596
31,MC_3,0.19686924223267338
32,MC_3,0.19540692496300027
33,MC_3,0.19395794084463297
34,MC_3,0.19252161854311883
35,MC_3,0.19109739114980143
36,MC_3,0.18968477987750107
37,MC_3,0.1882833799780947
38,MC_3,0.18689284866726338
39,MC_3,0.1855128948331292
40,MC_3,0.18414327031091857
1,L_3,-0.00022434358929924067
2,L_3,0.000904890638606639
3,L_3,0.003412198169658686
4,L_3,0.006938166274698909
5,L_3,0.011104366824748106
6,L_3,0.015608190447014744
7,L_3,0.02023013843019697
8,L_3,0.024818148668021345
9,L_3,0.029269840292828097
10,L_3,0.0335181597337424
11,L_3,0.037520945889234464
12,L_3,0.04125363354655954
13,L_3,0.04470419362887624
14,L_3,0.04786959476156315
15,L_3,0.050753283867732014
16,L_3,0.05336335179303323
17,L_3,0.055711167179619485
18,L_3,0.05781033883724959
19,L_3,0.05967591595853109
20,L_3,0.06132376633228531
21,L_3,0.06277009192276573
22,L_3,0.0640310531946258
23,L_3,0.06512248116051227
24,L_3,0.06605966104164702
25,L_3,0.06685717472205342
26,L_3,0.0675287914853845
27,L_3,0.0680873982328434
28,L_3,0.06854496171770084
29,L_3,0.06891251642828301
30,L_3,0.06920017268291977
31,L_3,0.06941714031045823
32,L_3,0.06957176400323795
33,L_3,0.06967156706029778
34,L_3,0.06972330079605181
35,L_3,0.06973299738007656
36,L_3,0.06970602430216369
37,L_3,0.0696471390281579
38,L_3,0.06956054273098401
39,L_3,0.06944993225232969
40,L_3,0.06931854967838082
1,Y_4,-0.43129277307062175
2,Y_4,-0.4074539973548813
3,Y_4,-0.3860124671452163
4,Y_4,-0.3720435506073753
5,Y_4,-0.3640057233720561
6,Y_4,-0.3596349416478333
7,Y_4,-0.3572387899017018
8,Y_4,-0.3557622010277208
9,Y_4,-0.3546076837309725
10,Y_4,-0.3534634418025432
11,Y_4,-0.3521838039681885
12,Y_4,-0.35071481876047345
13,Y_4,-0.34905045063469875
14,Y_4,-0.34720770300045817
15,Y_4,-0.3452129363491512
16,Y_4,-0.3430946344391264
17,Y_4,-0.340879809402383
18,Y_4,-0.33859241724048794
19,Y_4,-0.3362528525857271
20,Y_4,-0.3338779968733082
21,Y_4,-0.33148152725596475
22,Y_4,-0.3290743267581295
23,Y_4,-0.3266649116252039
24,Y_4,-0.32425983414552384
25,Y_4,-0.32186404259735585
26,Y_4,-0.3194811925688187
27,Y_4,-0.31711391040661147
28,Y_4,-0.31476401265800136
29,Y_4,-0.3124326866146129
30,Y_4,-0.31012063731794404
31,Y_4,-0.30782820613623285
32,Y_4,-0.30555546554328517
33,Y_4,-0.30330229417069715
34,Y_4,-0.3010684356436462
35,Y_4,-0.2988535441855155
36,Y_4,-0.29665721950469703
37,Y_4,-0.2944790330627185
38,Y_4,-0.2923185474650605
39,Y_4,-0.2901753304103993
40,Y_4,-0.2880489643750826
1,PH_4,-0.10739121451871485
2,PH_4,-0.14094539987982277
3,PH_4,-0.15377554728691636
4,PH_4,-0.15617814265891167
5,PH_4,-0.15355643474273073
6,PH_4,-0.14874099647234468
7,PH_4,-0.14318862222849438
8,PH_4,-0.13762030341087503
9,PH_4,-0.13236606560880435
10,PH_4,-0.1275522867822397
11,PH_4,-0.12320309199413211
12,PH_4,-0.11929461202946295
13,PH_4,-0.1157834167785589
14,PH_4,-0.1126209001125459
15,PH_4,-0.10976012379701729
16,PH_4,-0.1071586995823098
17,PH_4,-0.10477966018407112
18,PH_4,-0.10259136719303893
19,PH_4,-0.10056700680885618
20,PH_4,-0.09868395325373522
21,PH_4,-0.09692313414943297
22,PH_4,-0.09526845567543057
23,PH_4,-0.09370630651769096
24,PH_4,-0.09222514101420218
25,PH_4,-0.09081513389838587
26,PH_4,-0.08946789640413594
27,PH_4,-0.08817624342424439
28,PH_4,-0.08693400244013802
29,PH_4,-0.08573585632421694
30,PH_4,-0.08457721350412925
31,PH_4,-0.08345410022142175
32,PH_4,-0.08236307066767876
33,PH_4,-0.08130113164031237
34,PH_4,-0.08026567904868397
35,PH_4,-0.07925444414651488
36,PH_4,-0.07826544779549154
37,PH_4,-0.07729696140137671
38,PH_4,-0.07634747342766728
39,PH_4,-0.0754156605989313
40,PH_4,-0.07450036306910564
1,MC_4,-0.23608941535041247
2,MC_4,-0.2188598763896243
3,MC_4,-0.1971178256619955
4,MC_4,-0.17863741094011798
5,MC_4,-0.1641721153403323
6,MC_4,-0.15293877681119133
7,MC_4,-0.1440667666479637
8,MC_4,-0.13689026676391133
9,MC_4,-0.13094584287115618
10,MC_4,-0.12591743221722754
11,MC_4,-0.12158752285226858
12,MC_4,-0.11780313984107467
13,MC_4,-0.1144538364460826
14,MC_4,-0.111457731556515
