sector,name,share,alphaV,direct_mc,network_mc,total_mc,amp_ratio,mc_irf,y_irf,ph_irf,yi_ss
1,Agropecuario-silvicola y Pesca,0.1635,0.11267980737410566,0.1755913596636833,0.5040313639667203,0.6796227236304037,3.870479304517662,0.03917395901978231,-0.09377486463040924,0.0009379857977511558,0.24369941623294622
2,Mineria,0.2164,0.10202911974240136,0.2104363135051029,0.47159932895292683,0.6820356424580297,3.241054887808092,0.0618163525141955,0.0016628136050242754,-0.007890400740126216,0.5966755000289448
3,Industria manufacturera,0.189,0.2823842734252001,0.5086764120199131,0.46933427233582303,0.9780106843557361,1.922657825772055,0.34577325875410814,-0.190840991457405,0.09866810392400527,1.1601733507859304
4,Electricidad gas agua y gestion de desechos,0.0871,0.33372064900528253,0.27703875278226364,0.3204667260097789,0.5975054787920425,2.1567577560589406,0.11663329747885996,-0.11023760170288864,0.0007143087516996618,0.16744239783588838
5,Construccion,0.0417,0.10854391091259312,0.043140066406151964,0.4564998312892545,0.49963989769540645,11.581806411502315,-0.1278794199891895,-0.3419068766097027,-0.03577245157150928,0.10081409857214112
6,Comercio hoteles y restaurantes,0.0793,0.08441042852410598,0.06379822284154178,0.3678121520378867,0.4316103748794285,6.765241344597271,-0.17178932904564453,-0.22782486584973527,-0.06657115561810312,0.08290170213859395
7,Transporte comunicaciones y servicios de informacion,0.3734,0.16349121658596374,0.5818459664864736,0.42176157183202057,1.0036075383184941,1.7248680855843408,0.27366446673243155,-0.158685938231655,0.00655198860206115,0.33760372851896464
8,Intermediacion financiera,0.0043,0.09682701332741028,0.003968298021565033,0.1733095370432991,0.17727783506486414,44.67351849621128,-0.23646839983075893,-0.2650039540385812,-0.058589720664504547,0.17382446657548006
9,Servicios inmobiliarios y de vivienda,0.0449,0.014781863793062849,0.006325790810859775,0.3867248300327092,0.39305062084356895,62.13462199363295,-0.1009030594377363,-0.29943034042203,-0.03894302950109573,0.1523281512383511
10,Servicios empresariales,0.0633,0.061669567542453944,0.03720607882396314,0.1971935128583463,0.23439959168230942,6.300034808595331,-0.3047531063906555,-0.12813364102662778,-0.0675713280878976,0.4572006528585096
11,Servicios personales,0.0391,0.04764892847446154,0.0177569832469028,0.17558218430912967,0.19333916755603248,10.888063860157946,-0.40633696006775927,-0.3232592959566329,-0.05187345277594177,0.13592993198991044
12,Administracion publica,0.0447,0.05912259364749133,0.02518838308875075,0.13787480560065313,0.1630631886894039,6.473745778554109,-0.43289520457621034,-0.22548355968651104,-0.04884161508449952,0.0021562986722493023
