c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80
0.10000000000000007,2.5760177722194416e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7877749410850177e-18,1.1607894452862692e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2446270077511333e-18,2.7524926487093275e-17,2.385237283285232e-17,-2.371575053427163e-18,1.0876827611643763e-17,-8.001036225396501e-18,2.0131084796021584e-17,1.7280113068379892e-17,3.570257466605339e-18,2.4043993364976554e-18,7.177081126181083e-18,1.7240968962724958e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.169556999925342e-18,-7.966112695786502e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.797811091269125e-19,-3.527813607712365e-18,8.679859672278686e-18,-2.364717220356552e-18,-1.2410863008079654e-19,-1.640100183498349e-18,-1.0790838591542662e-18,3.079189015148906e-18,-9.302989885484974e-18,-5.224582500878168e-18,-2.0021389221292056e-18,4.890840301521881e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.49735950876199e-16,-1.2141828263130585e-14,-3.4660418456588366e-28,-4.7487515219422866e-29,4.500478778275652e-28,4.1225559616093996e-14,-8.371152341162513e-16,-7.38827099023629e-16,6.23639725429405e-14,-9.90209566444841e-25,1.4902334638243232e-15,4.98396779223395e-16,-2.1202487342636348e-27,-1.5473168991171856e-15,-6.586791794419024e-16,8.210412422609158e-16,6.980247025962105e-15,4.967641056776634e-15,1.6062680509076653e-15,2.272718317636067e-15,5.707525529969496e-16,5.541675855422744e-15,3.384354321262022e-15,3.871086583066413e-15,6.690544393824466e-15,9.155348335246612e-15,1.2896245249497454e-16,-6.552968018535442e-28,-7.928290367503545e-28,2.879794587589551e-29,-1.0301270550000132e-27,-1.8375617288583108e-28,4.255429563145358e-28,7.803162593354022e-28,-2.7427984937702106e-28,-2.304037537653972e-28,4.689714742804141e-28,-7.730961015429296e-28,-2.0118340476863055e-28,9.549641253354803e-16,2.537001872357621e-15,4.214644885865351e-15,6.707376357552793e-16,4.71867171660904e-16,3.537775777073352e-16,1.530227466978846e-15,8.578748401535856e-16,5.70617730070482e-16,2.4279926015543042e-15,7.340350050195832e-16,1.2185602201809546e-17,-1.9230429245700474e-17,-1.416168491920132e-27,-6.431464755251992e-18,4.388409949554595e-28,-1.5477994308071813e-28,2.0716356630461924e-28,-1.6914014953820353e-28,2.497961922949486e-28,1.064666262069476e-28,-3.835665063220298e-28,1.2963648704523667e-28,-1.950952632181374e-28,-4.070018490888106e-28,-2.163150118387834e-28,-2.6079552363988383e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0524027139969648,0.2744956073252199,6.8851329315370515e-15,6.628020882605679e-15,-4.441506596725203e-15,-1.1451309685739728,-0.08169792324185829,0.11596132832213601,-1.2424392443377839,-3.883833532917902e-11,-0.12298809539122178,-0.04113239442934851,1.0803316041716919e-14,-0.4209114481202794,-0.014918597136445368,-0.05656106774938707,-0.012648535189233347,-0.3009094741817003,-0.04985473522130548,-0.010109277455348563,-0.07163041844250082,-0.15396451840724398,-0.10585140057635438,-0.18714501351489976,-0.045572720706635046,-0.28749913299802643,-0.002783474949403792,3.6685196071051416e-15,-6.498152746570189e-16,-1.8408261057334713e-15,-1.199839624739215e-15,4.3885336436010645e-15,-2.9000741451886828e-15,1.8759685336755012e-15,-2.6502684716200243e-15,8.562965904701942e-16,-2.7088733643582762e-15,5.399938237887501e-15,2.136826125836496e-15,-0.0174066975928652,-0.08769038353207413,-0.040118766800724376,-0.01041001365632776,-0.013029723725113058,-0.005903481164708885,-0.040765609963238136,-0.028141215357396113,-0.020365137994786876,-0.09116642128999576,-0.027118585790425788,-0.0004491550554640429,0.0004610172050988591,1.6588190128249023e-14,0.00015418355295128763,4.698233701739283e-15,2.037338411269715e-15,-9.645336368465096e-17,2.606450465502376e-16,2.589626114217127e-15,2.8649995176023976e-15,1.995494246356628e-15,1.4985950980235615e-15,-1.7561483559686268e-15,4.6620352911592654e-15,1.7920813831407427e-15,1.816977784697913e-15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.00214707641622406,0.3604857142773624,-2.078410137872975e-14,-1.1981742415315872e-15,3.888045251596658e-14,-1.4740754053868885,0.19942257568360391,0.2641650802083958,-1.6589392584028042,5.485076103356101e-12,-0.03907782378882586,-0.013069268667118224,-1.116616098570218e-13,-0.28629358552081785,-0.03162423087103958,-0.06974287176932675,-0.1907615372314832,-0.4410244035650792,-0.06458556996237153,-0.01712126763084329,-0.06192847553589281,-0.18378711583141272,-0.10527416800483719,-0.17382740628317372,-0.10002218618577047,-0.24611163895781857,-0.003246227761035293,-4.096430420276442e-14,-6.013157595674927e-14,9.771798213059366e-16,-7.209941742855997e-14,-1.1997527770923805e-14,2.5418690529223863e-14,6.284640129414013e-14,-3.107513644367813e-14,-1.8425695688906276e-14,2.4729633685782772e-14,-4.7480213078599806e-14,-2.3235030564736853e-14,0.021585872500249154,0.023716024056258334,0.09406550997622437,0.006913295302090033,0.001968360205059305,0.00870105492595923,0.012361504330289486,0.006201744061190187,0.0056501745525519564,0.011524598087301247,0.004651240461193834,5.860826974428499e-5,0.00021620997087967806,-8.129420374142748e-14,7.230971231922455e-5,3.8246299273360175e-14,-1.801318357947822e-14,1.5639056872251975e-14,-1.975119938649897e-14,1.966526882053791e-14,7.818115330577606e-15,-4.159893885709535e-14,7.805972075598471e-15,-1.7894019943881655e-14,-1.7788752749479965e-14,-8.275742024732992e-15,-1.762476008309456e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010823395318710531,0.09448301492740947,9.441890039303092e-17,1.8925804767540882e-15,1.1461834155547846e-15,-0.4072676267204852,-0.09234845856649027,-0.00187432787432377,-0.4154262882549528,-4.5253635325082456e-11,-0.09232832291878385,-0.03087847635346525,-3.845094014605094e-16,-0.28009561308042485,-0.016728188512112597,-0.02003641739692049,0.05078136826086962,-0.12773636779409747,-0.02044372108858468,-0.003999060886027087,-0.030992616668830082,-0.05826094077585493,-0.04270811559845413,-0.08070868260016346,-0.005474747066728229,-0.11791456491727483,-0.0009938553317227245,-3.941766464313414e-17,9.230898977316192e-18,-1.2020013523425924e-15,-2.746394180919063e-16,9.763355721946926e-17,-3.35131393638459e-16,2.943755002318903e-17,-2.352095535871145e-16,-2.0331581306677103e-16,-1.8556377888141812e-16,-1.0830020318980726e-15,-5.50648386964303e-16,0.008546479871861721,0.0032004757755488247,0.04140130249442814,0.004273923603389442,0.0016613109335574697,0.004505215628223901,0.007151379196588628,0.0034788071164674867,0.0035377345981456683,0.00535233425350892,0.002605108914107873,2.9548124582154244e-5,0.0002660036802491018,-4.711880866254592e-16,8.89628240882049e-5,1.2171334398502057e-15,-8.43214278047449e-16,3.4519341613599976e-16,-1.1308746794360454e-15,6.57258848389975e-16,-3.6143317446066425e-17,-1.3896783138378008e-15,4.382927809812437e-16,-3.3874305950598123e-16,-1.8513046248390907e-16,9.69552612859669e-16,-9.465599009482978e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0011167946996338293,0.11687912329577332,1.529344930981789e-16,1.0707659818605274e-15,1.1079360037685179e-15,-0.49667289206222515,0.24611601364537272,0.2549713587826992,-0.5212089684772434,-3.5126787914804125e-11,-0.09044824906519222,-0.03024970054344634,3.1073611605210788e-15,-0.262454738277787,-0.017194740741020804,-0.020835231725314294,0.04997955069646889,-0.10056615667019089,-0.033168759240923405,-0.005612178890532592,-0.04148348113808757,-0.06906942327501583,-0.0579667528570145,-0.1014934213773981,-0.01400543139844425,-0.16033604682097635,-0.0014410300536165542,-1.6704950810892756e-16,-3.199453259097316e-16,-8.023439603430357e-16,-3.9934625273901155e-16,-8.306220473553562e-17,-5.46476714694816e-17,4.060652234093715e-16,-2.7735519000943193e-16,-2.5240071507550053e-16,-2.2582777138411643e-16,-4.3317084018460266e-16,-4.488878605683185e-16,0.00885042200752853,0.0033364063642901415,0.038195243635769094,0.004993511217329174,0.0017110209180679393,0.005568569464684138,0.007605387537906327,0.003927401309322585,0.0038990334174691796,0.005774379128186217,0.0029724075156430615,3.262162654233315e-5,0.00025631289846101844,-1.0388766134234154e-15,8.572181887183867e-5,1.009102156223564e-15,-4.593789538103652e-16,1.9263792453822443e-16,-7.699269495574414e-16,5.333624255524918e-16,-7.700037328793986e-19,-1.0051871247227051e-15,4.3581007168534587e-16,-4.0557204929723037e-16,-2.426901204963154e-16,8.630446525229336e-16,-3.099479758254062e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0005582472964698887,0.0077675679491640325,-6.361502508636291e-17,2.236490338843472e-16,-5.183786283096138e-16,-0.04770485224901049,0.2549066663451237,-0.007543508269678726,-0.01926402723465145,-4.287079764066261e-11,-0.05291661630469037,-0.017697543219831285,2.1133089617463537e-15,-0.18295385420306517,-0.008212429478806358,-0.023500962025304387,0.02772854401856491,-0.1190827003983673,-0.034130935730454136,0.0017591657582985375,0.007076553977145926,0.019268138128236734,0.009823897790557982,0.01660255243784835,0.013360170715723386,0.01623179252674227,0.000286598743114181,1.160824358506999e-16,1.6451241638383703e-16,4.992871963823717e-17,1.8345081583388953e-16,2.5002682971052796e-16,1.247454492025965e-16,-2.3635393410595255e-16,1.3234441973150536e-16,2.8011061275243733e-16,-1.2645172020002996e-16,7.298217615420169e-17,-7.473590046092338e-17,0.006909347690496696,0.0016747465950647789,0.028332684576483743,0.003455354777055794,0.0007885602164026501,6.847384141340554e-5,0.002143616368652504,0.0009612561416439374,0.0009542163876686543,0.00218469223140782,0.0007375404223327949,1.0650542067785256e-5,0.0001497541727707982,-5.800893814482724e-16,5.008409701916798e-5,2.6219117749284583e-16,-3.71407249913946e-17,-5.716462989143258e-17,6.755306351208638e-17,1.136379500544925e-16,2.83580275530439e-17,8.033797914757739e-17,1.5908047018239712e-16,-1.868273696843934e-17,-3.085609081103692e-16,-1.6649667949610866e-16,-1.7282209066710346e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0005585474031639953,0.10911155534660887,2.1654951928536997e-16,8.471169499675811e-16,1.6263146325319756e-15,-0.4489680398132131,-0.008790652699751003,0.26251486705237764,-0.5019449412425898,7.744009725858395e-12,-0.037531632760501886,-0.012552157323615077,9.642245171625435e-16,-0.07950088407472139,-0.00898231126221439,0.0026657302999899507,0.022251006677903973,0.01851654372817637,0.0009621764895302507,-0.007371344648831499,-0.048560035115231756,-0.08833756140325313,-0.06779065064757421,-0.11809597381524757,-0.027365602114167782,-0.17656783934771525,-0.0017276287967310032,-2.831319439598918e-16,-4.844577422935563e-16,-8.5227267998139605e-16,-5.827970685727401e-16,-3.3308903444616874e-16,-1.7939312067251415e-16,6.424191575151048e-16,-4.096996097403225e-16,-5.325113278280864e-16,-9.937605118335199e-17,-5.061530163395851e-16,-3.741519601070576e-16,0.0019410743170317467,0.0016616597692254128,0.009862559059284808,0.0015381564402733349,0.0009224607016654801,0.005500095623270453,0.005461771169253715,0.002966145167678658,0.0029448170298009375,0.0035896868967796786,0.0022348670933099624,2.1971084474872383e-5,0.0001065587256904371,-4.587872319748159e-16,3.563772185274644e-5,7.4691097873078775e-16,-4.22238228818954e-16,2.4980255442943803e-16,-8.374800130694019e-16,4.197244754977906e-16,-2.9128031285712665e-17,-1.0855251038705646e-15,2.7672960150352815e-16,-3.8688931232848555e-16,6.587078761415651e-17,1.0295413320184011e-15,1.4182729308452589e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04513078047400076,0.984731173046147,2.8939198657021555e-14,2.5449358300910273e-14,-4.8528072547656185e-14,-4.025238490615906,0.20959476690317555,0.39054604235231316,-4.5303113170833145,1.0906864071774943e-10,-0.10084186550313827,-0.03372576324296138,1.7288831283657243e-13,-0.508471809666087,0.008442457965623375,-0.22387688350100843,-0.4740564503290458,-1.0992074195977521,-0.19146049568373252,-0.07375562415955329,-0.14481333026793453,-0.520540900219361,-0.30285483333675994,-0.5134179349846469,-0.4866663762510902,-0.47756296206780874,-0.00603532299805873,4.4781192457013154e-14,5.3810996232775514e-14,-2.8882275008111293e-15,6.462326845939813e-14,2.0244447846958818e-14,-3.3941567924117955e-14,-4.510741336787475e-14,1.2770840802337574e-14,1.1516701885961176e-14,-2.447870274385365e-14,4.6797169742525164e-14,1.6096597887726182e-14,-0.12857609023878888,-0.4776106515323084,-0.503872217865743,-0.07380004445050552,-0.06469403291187763,-0.03634105761200379,-0.18007601527623354,-0.10107337625549995,-0.13906875550203548,-0.226799531374065,-0.05346922002615025,-0.0007665418373626129,0.0005641682657800867,1.2857894835199323e-13,0.00018868160824139795,-2.9559351500974107e-14,1.0136740618395017e-14,-4.027414534321292e-15,1.1745149580164575e-14,-1.2359437295613104e-14,-4.2539901435554524e-15,2.996289789893635e-14,-6.805414524673184e-15,1.0615029301535641e-14,2.7609246073611387e-14,1.3609837736774025e-14,1.907520013832671e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0005397209171482409,0.003424079522474634,6.900615377783375e-17,3.150386084316691e-16,-7.152539446180781e-16,-0.030156276007574527,0.25291565515167713,-0.007512857153701567,0.0009569908657939696,-4.4973787984389826e-11,-0.05321957607338557,-0.017798865715009025,3.043106081310995e-15,-0.18630740560054737,-0.008031176758950114,-0.01940092924425557,0.028108228004969545,-0.12476342139440319,-0.018516656976786783,0.0019443246681630927,0.007315905064422124,0.020343649433771687,0.0105622731042929,0.017671971644718516,0.01463015775122809,0.017569665381277463,0.0003100839573310965,1.1228926080261342e-16,2.649683575832781e-16,3.992607757982965e-17,2.612723767883271e-16,2.9302854211227064e-16,8.858297715173521e-17,-3.1627228388920017e-16,1.881403999396625e-16,2.6016122378231036e-16,5.4968266165418636e-17,1.0043586081432401e-17,5.243041877109309e-17,0.006044146504135229,0.0015874980631427774,0.028935973837030383,0.00260985441191782,0.0007772063852713732,1.9527633461161866e-5,0.002066399001790089,0.0009144235841987083,0.0009166674346689816,0.0020772397754367745,0.0007042123188744393,1.019045899964131e-5,0.00014990943058697782,-5.17250977069764e-16,5.013602176618342e-5,1.0548216443453077e-16,4.8902538620629957e-17,-5.440606249805251e-17,1.5004651420237868e-16,1.1048438159977994e-16,2.651774432867268e-17,2.701200751142236e-16,1.7320995533208714e-16,7.873873356887373e-17,-3.6859255904124244e-16,-2.1192659629269936e-16,-1.4153693011613414e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0005558151527725259,0.10868132551681037,1.7114458812382985e-17,1.7990881735122917e-15,2.320479871000719e-15,-0.44726516898842644,-0.008807591118468974,0.26197399199856247,-0.49990386385863395,7.61590830877328e-12,-0.03751048514662303,-0.012545084671644648,-2.6537753719792315e-15,-0.07941236974355538,-0.009017537673766458,0.0026567186791895984,0.02223046497867658,0.018419840287219217,0.0009497066048833144,-0.007476221874669253,-0.047259452519359584,-0.09791885451140209,-0.06578830021005459,-0.12117335834636134,-0.02671843544873569,-0.16567501398179932,-0.0016195048214083382,-1.5363081238927942e-16,-3.5627336959630315e-16,-1.4937635986662831e-15,-6.686984702980289e-16,-3.166081449121454e-16,-5.363141959904676e-16,4.961153613035954e-16,-5.598862546230361e-16,-5.920584401100554e-16,-3.013658141984094e-16,-1.2894120824273572e-15,-7.589096282455871e-16,0.0019365134550592843,0.0016553743150156037,0.009852241466794384,0.0015359290564769285,0.0009234507708914257,0.005379026645640867,0.005736410290613263,0.0029155135562388486,0.002983061824064856,0.0035631470022051697,0.0021565143485782054,2.1428132343550194e-5,0.00011279860693211192,5.972715157216258e-19,3.772460071216857e-5,1.2903512223532243e-15,-1.036714896032865e-15,5.227010192331374e-16,-1.5580997729840003e-15,5.928170894620776e-16,-6.575376449802595e-17,-2.036426465077606e-15,3.243659488339423e-16,-4.945270677812336e-16,2.5724342029085113e-16,1.496587928162695e-15,5.199638820868769e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
