c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-1.447005067e-314,-0.0,-0.0,-0.0,-0.000830869722277148,0.0020000662749748727,0.01496404437005395,0.03929816561119081,0.002143856089734168,0.002780291259675124,0.0017734202060841887,0.0001447820942043672,0.0008569124706693241,0.0036305470898656917,0.006194421379588781,6.0011703220719136e-5,3.0213524768953748e-6,-0.0
1.7486274274e-314,0.0,0.0,0.0,-0.0015213710871851808,-0.0038371034484404646,-0.03380704139183289,-0.07282331311231047,-0.003921859741805735,-0.005087116894115029,-0.002790789913288767,-0.00026663010913721317,-0.0015590311388467971,-0.006489282284665962,-0.012007294007160598,-0.00010717317914674518,-5.546516395283626e-6,0.0
-1.0e-323,-0.0,-0.0,-0.0,-1.0467136724705683e-12,1.8820245097891262e-12,2.067705662020586e-12,2.5563540332889866e-11,5.198289082194402e-13,1.9268704633890456e-13,2.74932243701995e-12,4.834048790553805e-14,4.1953869930440467e-13,1.5363380898230406e-12,2.6274026872751287e-12,3.621349424922073e-14,1.322786222027768e-15,-0.0
-4.86144034e-316,-0.0,-0.0,-0.0,-2.471953050687453e-7,-1.5108550122511214e-6,4.593577734075923e-6,-4.668552061027559e-6,1.4926829309041956e-6,3.1324419370042714e-6,-2.76835844662581e-6,7.150852880494967e-8,1.889524641178943e-7,1.63317973664994e-6,5.1281669087964404e-8,7.610091055389925e-9,1.0441377986550285e-9,-0.0
1.969570865e-314,-0.0,-0.0,-0.0,-1.2321343787173985e-5,-7.555809564795185e-5,0.00022987337773857844,-0.000229689315792904,7.468306530754319e-5,0.00015673723911340716,-0.00013873936818290203,3.544628824121948e-6,9.437109940640872e-6,8.165606584835268e-5,2.4309363591584474e-6,3.7929799666644976e-7,5.219685690503602e-8,-0.0
-1.4e-322,-0.0,-0.0,-0.0,0.019999999999999976,-3.6084284151862014e-17,1.150426493948995e-16,-2.8927042865755974e-17,-8.352336430971865e-18,-2.038937506424161e-15,-3.765315018869981e-17,-9.064250489778579e-18,2.5149420433825225e-18,-1.2986229496653589e-17,-2.971803445448786e-16,1.64481415648603e-18,1.1128549104522587e-17,-0.0
-4.34956837e-315,-0.0,-0.0,-0.0,0.009388026708414647,0.0003372613534013391,0.00036865537796125584,0.00457418220230181,9.273059821713222e-5,3.388174855467312e-5,0.000492879899280484,8.65611367105267e-6,7.526509366519888e-5,0.0002754210081996278,0.00047176260873650687,6.498831281344109e-6,2.3713292611353622e-7,-0.0
-2.2158864e-316,-0.0,-0.0,-0.0,-0.0007753041683088411,-0.0006617999072531574,-0.0061939789001043835,-0.013497461376922927,-0.00046080545841313076,-0.0007235038750467693,-0.000416704617685449,-7.389388206902437e-5,-0.00015345313481638094,-0.0008753466049550216,-0.0017559996624116688,-1.577913701065218e-5,-7.839997101657308e-7,-0.0
-1.501687605e-315,-0.0,-0.0,-0.0,-0.0007334976534119066,-0.0030982358855723142,-0.027847530862805704,-0.05909151143191855,-0.003537230387708604,-0.004523482830224591,-0.002232579461575424,-0.0001963523976596368,-0.001415204355443953,-0.005697225982880191,-0.01025377837428505,-9.1780975178523e-5,-4.815758590361179e-6,-0.0
-6.0541741e-315,0.0,0.0,0.0,0.00011368267134432547,-0.005510435644241143,-0.00070737254373259,0.0007340739796514607,2.3697137505797652e-5,-8.566983917251328e-5,0.00022810821273149884,-3.3565667910798707e-6,-3.819167540471844e-5,-5.274481970507818e-5,-0.0008426968951609998,-4.096628717367014e-6,-3.344903116408494e-7,0.0
-5.787693797e-315,0.0,0.0,0.0,8.055845076602382e-5,0.0001827332949526933,-0.009133003424378474,0.0026501408952201537,-2.4889384704697276e-6,3.067621414493152e-6,0.00025983322254776933,1.508045562900116e-6,7.4913392119047386e-6,7.769817436848425e-5,-0.00030473769338302506,3.6179498621578614e-7,-3.5954265398749694e-8,0.0
-5.33625747e-315,0.0,0.0,0.0,0.00023677698237910868,-6.428522282305452e-5,-0.0005097708554602441,-0.012595761106124075,2.5779736983826314e-5,-2.9688183217169597e-5,0.00025478031664958846,3.138868302727373e-8,-3.2936772665794347e-6,3.693322052157252e-5,-0.00032115124408463514,-7.904672554287502e-7,-1.1606936987324252e-7,0.0
-5.0714942e-315,0.0,0.0,0.0,6.363341819883074e-5,0.00017963345802323125,-0.00029546637911267336,0.0028170626901775795,-0.0022518528493266987,1.286228313338975e-5,0.00027304835088687757,2.657757096771966e-6,1.1043656551003159e-5,9.176094173580639e-5,-8.705153719633e-5,1.1567220873057256e-6,1.2686104290967148e-8,0.0
